Training on: cuda
Run directory: /home/wei/Desktop/AMR-DFJSP/runs/20260818_204334_only60_s42
Loaded 5000 dispatch events from test_case/v3/train_60.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_20.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_40.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_60.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_80.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_100.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_120.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_140.jsonl
Loaded 280 validation event(s).
Starting hybrid dock-aware extend_GNN PPO training with critic-based advantage.
Epoch [1/4000] | Avg Makespan: 665.50 | Actor Loss: -0.0046 | Critic Loss: 0.9134 | Grad Norm: 1.7212 | Clipped: 3/4
Epoch [17/4000] | Avg Makespan: 612.50 | Actor Loss: -0.0007 | Critic Loss: 0.7020 | Grad Norm: 0.7911 | Clipped: 0/4
Epoch [18/4000] | Avg Makespan: 558.38 | Actor Loss: 0.0001 | Critic Loss: 0.6246 | Grad Norm: 2.1687 | Clipped: 4/4
Epoch [19/4000] | Avg Makespan: 589.50 | Actor Loss: -0.0006 | Critic Loss: 0.7931 | Grad Norm: 1.6567 | Clipped: 4/4
Epoch [20/4000] | Avg Makespan: 599.50 | Actor Loss: -0.0030 | Critic Loss: 0.4104 | Grad Norm: 1.0523 | Clipped: 2/4
Epoch [21/4000] | Avg Makespan: 562.88 | Actor Loss: -0.0012 | Critic Loss: 1.2963 | Grad Norm: 1.7110 | Clipped: 4/4
Epoch [22/4000] | Avg Makespan: 577.25 | Actor Loss: -0.0000 | Critic Loss: 0.2004 | Grad Norm: 0.5081 | Clipped: 0/4
Epoch [23/4000] | Avg Makespan: 576.75 | Actor Loss: -0.0005 | Critic Loss: 1.0410 | Grad Norm: 0.6294 | Clipped: 0/4
Epoch [24/4000] | Avg Makespan: 604.75 | Actor Loss: -0.0015 | Critic Loss: 0.9881 | Grad Norm: 1.0810 | Clipped: 2/4
Epoch [25/4000] | Avg Makespan: 595.50 | Actor Loss: -0.0017 | Critic Loss: 0.5197 | Grad Norm: 0.8561 | Clipped: 2/4
Epoch [26/4000] | Avg Makespan: 606.25 | Actor Loss: -0.0010 | Critic Loss: 0.7023 | Grad Norm: 0.3238 | Clipped: 0/4
Epoch [27/4000] | Avg Makespan: 576.50 | Actor Loss: -0.0012 | Critic Loss: 0.3519 | Grad Norm: 0.3848 | Clipped: 0/4
Epoch [28/4000] | Avg Makespan: 569.38 | Actor Loss: -0.0016 | Critic Loss: 0.4800 | Grad Norm: 0.4301 | Clipped: 0/4
Epoch [29/4000] | Avg Makespan: 559.25 | Actor Loss: -0.0037 | Critic Loss: 0.4022 | Grad Norm: 0.2895 | Clipped: 0/4
Epoch [30/4000] | Avg Makespan: 529.12 | Actor Loss: -0.0006 | Critic Loss: 0.2756 | Grad Norm: 0.6460 | Clipped: 1/4
Epoch [31/4000] | Avg Makespan: 525.25 | Actor Loss: -0.0023 | Critic Loss: 0.2112 | Grad Norm: 0.6740 | Clipped: 0/4
Epoch [32/4000] | Avg Makespan: 540.62 | Actor Loss: -0.0019 | Critic Loss: 0.3133 | Grad Norm: 0.8060 | Clipped: 2/4
Epoch [33/4000] | Avg Makespan: 518.25 | Actor Loss: -0.0033 | Critic Loss: 0.3905 | Grad Norm: 1.0041 | Clipped: 2/4
Epoch [34/4000] | Avg Makespan: 523.50 | Actor Loss: -0.0022 | Critic Loss: 0.5842 | Grad Norm: 0.6199 | Clipped: 0/4
Epoch [35/4000] | Avg Makespan: 494.88 | Actor Loss: -0.0011 | Critic Loss: 0.1010 | Grad Norm: 0.4584 | Clipped: 0/4
Epoch [36/4000] | Avg Makespan: 507.88 | Actor Loss: -0.0049 | Critic Loss: 0.1727 | Grad Norm: 0.6021 | Clipped: 0/4
Epoch [37/4000] | Avg Makespan: 483.12 | Actor Loss: -0.0050 | Critic Loss: 0.1461 | Grad Norm: 0.6382 | Clipped: 0/4
Epoch [38/4000] | Avg Makespan: 462.12 | Actor Loss: -0.0019 | Critic Loss: 0.0931 | Grad Norm: 0.5564 | Clipped: 0/4
Epoch [39/4000] | Avg Makespan: 500.75 | Actor Loss: 0.0025 | Critic Loss: 0.5600 | Grad Norm: 1.9837 | Clipped: 4/4
Epoch [40/4000] | Avg Makespan: 462.75 | Actor Loss: -0.0031 | Critic Loss: 0.1204 | Grad Norm: 0.4590 | Clipped: 0/4
Epoch [41/4000] | Avg Makespan: 464.38 | Actor Loss: -0.0036 | Critic Loss: 0.1157 | Grad Norm: 0.4279 | Clipped: 0/4
Epoch [42/4000] | Avg Makespan: 473.25 | Actor Loss: -0.0035 | Critic Loss: 0.1071 | Grad Norm: 0.6476 | Clipped: 0/4
Epoch [43/4000] | Avg Makespan: 468.12 | Actor Loss: -0.0035 | Critic Loss: 0.0591 | Grad Norm: 0.4168 | Clipped: 0/4
Epoch [44/4000] | Avg Makespan: 466.88 | Actor Loss: -0.0045 | Critic Loss: 0.0547 | Grad Norm: 0.5570 | Clipped: 0/4
Epoch [45/4000] | Avg Makespan: 467.88 | Actor Loss: -0.0034 | Critic Loss: 0.0855 | Grad Norm: 0.4200 | Clipped: 0/4
Epoch [46/4000] | Avg Makespan: 468.38 | Actor Loss: -0.0036 | Critic Loss: 0.0703 | Grad Norm: 0.2923 | Clipped: 0/4
Epoch [47/4000] | Avg Makespan: 469.88 | Actor Loss: -0.0043 | Critic Loss: 0.0992 | Grad Norm: 0.3347 | Clipped: 0/4
Epoch [48/4000] | Avg Makespan: 477.62 | Actor Loss: -0.0025 | Critic Loss: 0.1587 | Grad Norm: 0.2645 | Clipped: 0/4
Epoch [49/4000] | Avg Makespan: 467.12 | Actor Loss: -0.0030 | Critic Loss: 0.0556 | Grad Norm: 0.6309 | Clipped: 0/4
Epoch [50/4000] | Avg Makespan: 446.12 | Actor Loss: -0.0017 | Critic Loss: 0.0701 | Grad Norm: 0.6335 | Clipped: 0/4
Epoch [51/4000] | Avg Makespan: 456.62 | Actor Loss: -0.0017 | Critic Loss: 0.1896 | Grad Norm: 0.9299 | Clipped: 1/4
Epoch [52/4000] | Avg Makespan: 476.00 | Actor Loss: -0.0002 | Critic Loss: 0.2549 | Grad Norm: 0.8963 | Clipped: 2/4
Epoch [53/4000] | Avg Makespan: 482.12 | Actor Loss: -0.0030 | Critic Loss: 0.1202 | Grad Norm: 0.5663 | Clipped: 0/4
Epoch [54/4000] | Avg Makespan: 460.75 | Actor Loss: -0.0055 | Critic Loss: 0.2102 | Grad Norm: 1.0687 | Clipped: 2/4
Epoch [55/4000] | Avg Makespan: 463.00 | Actor Loss: -0.0045 | Critic Loss: 0.1385 | Grad Norm: 0.4656 | Clipped: 0/4
Epoch [56/4000] | Avg Makespan: 459.75 | Actor Loss: -0.0066 | Critic Loss: 0.1383 | Grad Norm: 0.5633 | Clipped: 0/4
Epoch [57/4000] | Avg Makespan: 461.62 | Actor Loss: -0.0027 | Critic Loss: 0.0629 | Grad Norm: 0.4333 | Clipped: 0/4
Epoch [58/4000] | Avg Makespan: 466.88 | Actor Loss: -0.0034 | Critic Loss: 0.0991 | Grad Norm: 0.2999 | Clipped: 0/4
Epoch [59/4000] | Avg Makespan: 463.12 | Actor Loss: -0.0015 | Critic Loss: 0.0759 | Grad Norm: 0.4017 | Clipped: 0/4
Epoch [60/4000] | Avg Makespan: 462.75 | Actor Loss: -0.0017 | Critic Loss: 0.1067 | Grad Norm: 0.3714 | Clipped: 0/4
Epoch [61/4000] | Avg Makespan: 463.38 | Actor Loss: -0.0035 | Critic Loss: 0.0965 | Grad Norm: 0.3994 | Clipped: 0/4
Epoch [62/4000] | Avg Makespan: 483.25 | Actor Loss: -0.0025 | Critic Loss: 0.1177 | Grad Norm: 0.5257 | Clipped: 0/4
Epoch [63/4000] | Avg Makespan: 457.50 | Actor Loss: -0.0017 | Critic Loss: 0.1403 | Grad Norm: 0.5843 | Clipped: 0/4
Epoch [64/4000] | Avg Makespan: 453.38 | Actor Loss: -0.0038 | Critic Loss: 0.0906 | Grad Norm: 0.5494 | Clipped: 0/4
Epoch [65/4000] | Avg Makespan: 454.25 | Actor Loss: -0.0011 | Critic Loss: 0.1180 | Grad Norm: 0.4107 | Clipped: 0/4
Epoch [66/4000] | Avg Makespan: 473.25 | Actor Loss: -0.0043 | Critic Loss: 0.2065 | Grad Norm: 0.8017 | Clipped: 0/4
Epoch [67/4000] | Avg Makespan: 450.12 | Actor Loss: -0.0035 | Critic Loss: 0.0203 | Grad Norm: 0.3210 | Clipped: 0/4
Epoch [68/4000] | Avg Makespan: 445.50 | Actor Loss: -0.0044 | Critic Loss: 0.0506 | Grad Norm: 0.4403 | Clipped: 0/4
Epoch [69/4000] | Avg Makespan: 426.75 | Actor Loss: -0.0026 | Critic Loss: 0.1757 | Grad Norm: 0.5015 | Clipped: 0/4
Epoch [70/4000] | Avg Makespan: 459.25 | Actor Loss: -0.0043 | Critic Loss: 0.2371 | Grad Norm: 0.8501 | Clipped: 0/4
Epoch [71/4000] | Avg Makespan: 444.88 | Actor Loss: -0.0051 | Critic Loss: 0.1049 | Grad Norm: 0.5199 | Clipped: 0/4
Epoch [72/4000] | Avg Makespan: 434.75 | Actor Loss: -0.0043 | Critic Loss: 0.0584 | Grad Norm: 0.7110 | Clipped: 0/4
Epoch [73/4000] | Avg Makespan: 449.12 | Actor Loss: -0.0028 | Critic Loss: 0.0236 | Grad Norm: 0.4500 | Clipped: 0/4
Epoch [74/4000] | Avg Makespan: 441.88 | Actor Loss: -0.0010 | Critic Loss: 0.0972 | Grad Norm: 0.9071 | Clipped: 2/4
Epoch [75/4000] | Avg Makespan: 431.88 | Actor Loss: -0.0037 | Critic Loss: 0.0478 | Grad Norm: 0.9885 | Clipped: 2/4
Epoch [76/4000] | Avg Makespan: 450.38 | Actor Loss: -0.0050 | Critic Loss: 0.0982 | Grad Norm: 0.6463 | Clipped: 0/4
Epoch [77/4000] | Avg Makespan: 454.25 | Actor Loss: -0.0051 | Critic Loss: 0.1726 | Grad Norm: 0.4128 | Clipped: 0/4
Epoch [78/4000] | Avg Makespan: 453.50 | Actor Loss: -0.0060 | Critic Loss: 0.1146 | Grad Norm: 0.6205 | Clipped: 0/4
Epoch [79/4000] | Avg Makespan: 452.62 | Actor Loss: -0.0043 | Critic Loss: 0.0322 | Grad Norm: 0.7865 | Clipped: 0/4
Epoch [80/4000] | Avg Makespan: 447.50 | Actor Loss: -0.0026 | Critic Loss: 0.0888 | Grad Norm: 1.0273 | Clipped: 2/4
Epoch [81/4000] | Avg Makespan: 451.75 | Actor Loss: -0.0038 | Critic Loss: 0.0594 | Grad Norm: 0.8518 | Clipped: 1/4
Epoch [82/4000] | Avg Makespan: 463.12 | Actor Loss: -0.0018 | Critic Loss: 0.1235 | Grad Norm: 1.2025 | Clipped: 2/4
Epoch [83/4000] | Avg Makespan: 456.62 | Actor Loss: 0.0016 | Critic Loss: 0.0268 | Grad Norm: 1.1470 | Clipped: 3/4
Epoch [84/4000] | Avg Makespan: 451.00 | Actor Loss: -0.0060 | Critic Loss: 0.1750 | Grad Norm: 0.6594 | Clipped: 0/4
Epoch [85/4000] | Avg Makespan: 448.38 | Actor Loss: -0.0058 | Critic Loss: 0.0770 | Grad Norm: 0.6494 | Clipped: 0/4
Epoch [86/4000] | Avg Makespan: 472.75 | Actor Loss: -0.0067 | Critic Loss: 0.2856 | Grad Norm: 0.8271 | Clipped: 0/4
Epoch [87/4000] | Avg Makespan: 449.75 | Actor Loss: -0.0064 | Critic Loss: 0.0986 | Grad Norm: 0.5013 | Clipped: 0/4
Epoch [88/4000] | Avg Makespan: 457.88 | Actor Loss: -0.0046 | Critic Loss: 0.1307 | Grad Norm: 0.8394 | Clipped: 2/4
Epoch [89/4000] | Avg Makespan: 464.50 | Actor Loss: -0.0069 | Critic Loss: 0.1158 | Grad Norm: 0.4860 | Clipped: 0/4
Epoch [90/4000] | Avg Makespan: 464.00 | Actor Loss: -0.0046 | Critic Loss: 0.1567 | Grad Norm: 0.9045 | Clipped: 2/4
Epoch [91/4000] | Avg Makespan: 454.25 | Actor Loss: -0.0039 | Critic Loss: 0.0487 | Grad Norm: 1.0910 | Clipped: 3/4
Epoch [92/4000] | Avg Makespan: 463.88 | Actor Loss: -0.0047 | Critic Loss: 0.0729 | Grad Norm: 0.5231 | Clipped: 0/4
Epoch [93/4000] | Avg Makespan: 461.38 | Actor Loss: -0.0066 | Critic Loss: 0.0741 | Grad Norm: 0.4626 | Clipped: 0/4
Epoch [94/4000] | Avg Makespan: 446.12 | Actor Loss: -0.0070 | Critic Loss: 0.1730 | Grad Norm: 0.8674 | Clipped: 0/4
Epoch [95/4000] | Avg Makespan: 461.38 | Actor Loss: -0.0002 | Critic Loss: 0.0791 | Grad Norm: 0.8770 | Clipped: 2/4
Epoch [96/4000] | Avg Makespan: 462.62 | Actor Loss: -0.0021 | Critic Loss: 0.1106 | Grad Norm: 0.5566 | Clipped: 0/4
Epoch [97/4000] | Avg Makespan: 455.12 | Actor Loss: -0.0077 | Critic Loss: 0.1153 | Grad Norm: 0.7162 | Clipped: 0/4
Epoch [98/4000] | Avg Makespan: 467.75 | Actor Loss: -0.0081 | Critic Loss: 0.1657 | Grad Norm: 0.4873 | Clipped: 0/4
Epoch [99/4000] | Avg Makespan: 459.00 | Actor Loss: -0.0036 | Critic Loss: 0.0805 | Grad Norm: 0.4900 | Clipped: 0/4
Epoch [100/4000] | Avg Makespan: 445.25 | Actor Loss: -0.0045 | Critic Loss: 0.1287 | Grad Norm: 0.5848 | Clipped: 0/4
   -> Validation | Samples: 280 | Makespan: 510.54 | Invalid Jobs: 0.01 | Score: 517.68
   -> Val Score 517.68 (warming up 2/5, no selection yet)
   -> Saved updated training chart to /home/wei/Desktop/AMR-DFJSP/runs/20260818_204334_only60_s42/chart.png
Epoch [101/4000] | Avg Makespan: 440.50 | Actor Loss: -0.0058 | Critic Loss: 0.0395 | Grad Norm: 0.5309 | Clipped: 0/4
Epoch [102/4000] | Avg Makespan: 443.62 | Actor Loss: -0.0065 | Critic Loss: 0.0472 | Grad Norm: 0.6247 | Clipped: 0/4
Epoch [103/4000] | Avg Makespan: 448.38 | Actor Loss: -0.0063 | Critic Loss: 0.2150 | Grad Norm: 0.7003 | Clipped: 0/4
Epoch [104/4000] | Avg Makespan: 454.88 | Actor Loss: -0.0034 | Critic Loss: 0.0790 | Grad Norm: 1.1845 | Clipped: 2/4
Epoch [105/4000] | Avg Makespan: 435.25 | Actor Loss: 0.0006 | Critic Loss: 0.1556 | Grad Norm: 1.1132 | Clipped: 3/4
Epoch [106/4000] | Avg Makespan: 440.38 | Actor Loss: 0.0824 | Critic Loss: 0.1065 | Grad Norm: 5.2741 | Clipped: 4/4
Epoch [107/4000] | Avg Makespan: 474.38 | Actor Loss: 0.0051 | Critic Loss: 0.4475 | Grad Norm: 1.4159 | Clipped: 4/4
Epoch [108/4000] | Avg Makespan: 459.75 | Actor Loss: -0.0029 | Critic Loss: 0.1576 | Grad Norm: 0.8262 | Clipped: 1/4
Epoch [109/4000] | Avg Makespan: 458.50 | Actor Loss: -0.0077 | Critic Loss: 0.0811 | Grad Norm: 0.5695 | Clipped: 0/4
Epoch [110/4000] | Avg Makespan: 464.88 | Actor Loss: -0.0075 | Critic Loss: 0.0730 | Grad Norm: 0.4660 | Clipped: 0/4
Epoch [111/4000] | Avg Makespan: 438.38 | Actor Loss: -0.0032 | Critic Loss: 0.1511 | Grad Norm: 0.6609 | Clipped: 0/4
Epoch [112/4000] | Avg Makespan: 455.00 | Actor Loss: -0.0048 | Critic Loss: 0.0528 | Grad Norm: 0.4527 | Clipped: 0/4
Epoch [113/4000] | Avg Makespan: 447.00 | Actor Loss: -0.0061 | Critic Loss: 0.1099 | Grad Norm: 0.5990 | Clipped: 0/4
Epoch [114/4000] | Avg Makespan: 441.75 | Actor Loss: -0.0063 | Critic Loss: 0.1090 | Grad Norm: 0.7175 | Clipped: 0/4
Epoch [115/4000] | Avg Makespan: 441.62 | Actor Loss: -0.0029 | Critic Loss: 0.1578 | Grad Norm: 0.4113 | Clipped: 0/4
Epoch [116/4000] | Avg Makespan: 440.25 | Actor Loss: -0.0082 | Critic Loss: 0.0472 | Grad Norm: 0.5575 | Clipped: 0/4
Epoch [117/4000] | Avg Makespan: 428.00 | Actor Loss: -0.0074 | Critic Loss: 0.1591 | Grad Norm: 0.5765 | Clipped: 0/4
Epoch [118/4000] | Avg Makespan: 438.88 | Actor Loss: -0.0058 | Critic Loss: 0.0526 | Grad Norm: 0.9357 | Clipped: 2/4
Epoch [119/4000] | Avg Makespan: 442.12 | Actor Loss: -0.0056 | Critic Loss: 0.1077 | Grad Norm: 0.8834 | Clipped: 2/4
Epoch [120/4000] | Avg Makespan: 451.62 | Actor Loss: -0.0041 | Critic Loss: 0.1659 | Grad Norm: 0.7839 | Clipped: 1/4
Epoch [121/4000] | Avg Makespan: 427.75 | Actor Loss: -0.0035 | Critic Loss: 0.1513 | Grad Norm: 0.6750 | Clipped: 0/4
Epoch [122/4000] | Avg Makespan: 448.25 | Actor Loss: -0.0045 | Critic Loss: 0.1359 | Grad Norm: 0.4887 | Clipped: 0/4
Epoch [123/4000] | Avg Makespan: 440.38 | Actor Loss: -0.0081 | Critic Loss: 0.1154 | Grad Norm: 0.5459 | Clipped: 0/4
Epoch [124/4000] | Avg Makespan: 436.62 | Actor Loss: -0.0060 | Critic Loss: 0.0766 | Grad Norm: 0.4339 | Clipped: 0/4
Epoch [125/4000] | Avg Makespan: 428.75 | Actor Loss: -0.0065 | Critic Loss: 0.1218 | Grad Norm: 0.6674 | Clipped: 0/4
Epoch [126/4000] | Avg Makespan: 440.00 | Actor Loss: -0.0036 | Critic Loss: 0.0994 | Grad Norm: 0.7423 | Clipped: 0/4
Epoch [127/4000] | Avg Makespan: 465.75 | Actor Loss: -0.0034 | Critic Loss: 0.3215 | Grad Norm: 1.0230 | Clipped: 2/4
Epoch [128/4000] | Avg Makespan: 438.88 | Actor Loss: -0.0030 | Critic Loss: 0.1105 | Grad Norm: 1.0523 | Clipped: 3/4
Epoch [129/4000] | Avg Makespan: 453.12 | Actor Loss: -0.0067 | Critic Loss: 0.1611 | Grad Norm: 0.6862 | Clipped: 0/4
Epoch [130/4000] | Avg Makespan: 444.38 | Actor Loss: -0.0054 | Critic Loss: 0.0900 | Grad Norm: 0.5975 | Clipped: 0/4
Epoch [131/4000] | Avg Makespan: 427.38 | Actor Loss: -0.0081 | Critic Loss: 0.0660 | Grad Norm: 0.5812 | Clipped: 0/4
Epoch [132/4000] | Avg Makespan: 428.62 | Actor Loss: -0.0061 | Critic Loss: 0.1036 | Grad Norm: 0.6265 | Clipped: 0/4
Epoch [133/4000] | Avg Makespan: 436.62 | Actor Loss: -0.0043 | Critic Loss: 0.1108 | Grad Norm: 0.5480 | Clipped: 0/4
Epoch [134/4000] | Avg Makespan: 433.88 | Actor Loss: -0.0075 | Critic Loss: 0.1091 | Grad Norm: 0.7637 | Clipped: 1/4
Epoch [135/4000] | Avg Makespan: 413.88 | Actor Loss: -0.0066 | Critic Loss: 0.1512 | Grad Norm: 0.7840 | Clipped: 0/4
Epoch [136/4000] | Avg Makespan: 424.88 | Actor Loss: -0.0058 | Critic Loss: 0.0623 | Grad Norm: 0.5689 | Clipped: 0/4
Epoch [137/4000] | Avg Makespan: 435.12 | Actor Loss: -0.0017 | Critic Loss: 0.1854 | Grad Norm: 0.7368 | Clipped: 0/4
Epoch [138/4000] | Avg Makespan: 420.75 | Actor Loss: -0.0026 | Critic Loss: 0.0988 | Grad Norm: 0.5756 | Clipped: 0/4
Epoch [139/4000] | Avg Makespan: 421.62 | Actor Loss: -0.0034 | Critic Loss: 0.0518 | Grad Norm: 0.6093 | Clipped: 0/4
Epoch [140/4000] | Avg Makespan: 440.00 | Actor Loss: -0.0036 | Critic Loss: 0.1017 | Grad Norm: 0.5545 | Clipped: 0/4
Epoch [141/4000] | Avg Makespan: 425.62 | Actor Loss: -0.0039 | Critic Loss: 0.1653 | Grad Norm: 0.5702 | Clipped: 0/4
Epoch [142/4000] | Avg Makespan: 434.88 | Actor Loss: -0.0043 | Critic Loss: 0.0900 | Grad Norm: 0.4155 | Clipped: 0/4
Epoch [143/4000] | Avg Makespan: 421.12 | Actor Loss: -0.0048 | Critic Loss: 0.1315 | Grad Norm: 0.6291 | Clipped: 0/4
Epoch [144/4000] | Avg Makespan: 406.88 | Actor Loss: -0.0026 | Critic Loss: 0.1103 | Grad Norm: 0.5554 | Clipped: 0/4
Epoch [145/4000] | Avg Makespan: 428.75 | Actor Loss: -0.0034 | Critic Loss: 0.1454 | Grad Norm: 0.7909 | Clipped: 0/4
Epoch [146/4000] | Avg Makespan: 413.75 | Actor Loss: -0.0024 | Critic Loss: 0.0377 | Grad Norm: 0.5769 | Clipped: 0/4
Epoch [147/4000] | Avg Makespan: 405.88 | Actor Loss: -0.0044 | Critic Loss: 0.0798 | Grad Norm: 0.6145 | Clipped: 0/4
Epoch [148/4000] | Avg Makespan: 419.00 | Actor Loss: -0.0053 | Critic Loss: 0.0709 | Grad Norm: 0.5017 | Clipped: 0/4
Epoch [149/4000] | Avg Makespan: 410.00 | Actor Loss: -0.0055 | Critic Loss: 0.1027 | Grad Norm: 0.6022 | Clipped: 1/4
Epoch [150/4000] | Avg Makespan: 400.75 | Actor Loss: -0.0070 | Critic Loss: 0.0455 | Grad Norm: 0.6234 | Clipped: 0/4
Epoch [151/4000] | Avg Makespan: 408.88 | Actor Loss: -0.0044 | Critic Loss: 0.1368 | Grad Norm: 0.5912 | Clipped: 0/4
Epoch [152/4000] | Avg Makespan: 416.75 | Actor Loss: -0.0086 | Critic Loss: 0.2167 | Grad Norm: 0.7870 | Clipped: 0/4
Epoch [153/4000] | Avg Makespan: 405.38 | Actor Loss: -0.0064 | Critic Loss: 0.0713 | Grad Norm: 0.7163 | Clipped: 0/4
Epoch [154/4000] | Avg Makespan: 419.88 | Actor Loss: -0.0080 | Critic Loss: 0.0517 | Grad Norm: 0.7099 | Clipped: 1/4
Epoch [155/4000] | Avg Makespan: 429.88 | Actor Loss: -0.0052 | Critic Loss: 0.1223 | Grad Norm: 0.8172 | Clipped: 1/4
Epoch [156/4000] | Avg Makespan: 421.38 | Actor Loss: -0.0024 | Critic Loss: 0.1303 | Grad Norm: 0.7172 | Clipped: 0/4
Epoch [157/4000] | Avg Makespan: 395.88 | Actor Loss: -0.0062 | Critic Loss: 0.1797 | Grad Norm: 0.9009 | Clipped: 1/4
Epoch [158/4000] | Avg Makespan: 405.62 | Actor Loss: -0.0100 | Critic Loss: 0.1839 | Grad Norm: 0.7053 | Clipped: 0/4
Epoch [159/4000] | Avg Makespan: 412.50 | Actor Loss: -0.0041 | Critic Loss: 0.1213 | Grad Norm: 0.8448 | Clipped: 1/4
Epoch [160/4000] | Avg Makespan: 403.62 | Actor Loss: -0.0056 | Critic Loss: 0.1010 | Grad Norm: 0.8298 | Clipped: 0/4
Epoch [161/4000] | Avg Makespan: 391.50 | Actor Loss: -0.0041 | Critic Loss: 0.1033 | Grad Norm: 0.6954 | Clipped: 0/4
Epoch [162/4000] | Avg Makespan: 405.12 | Actor Loss: -0.0061 | Critic Loss: 0.1178 | Grad Norm: 0.8717 | Clipped: 1/4
Epoch [163/4000] | Avg Makespan: 399.25 | Actor Loss: -0.0038 | Critic Loss: 0.0706 | Grad Norm: 0.7489 | Clipped: 0/4
Epoch [164/4000] | Avg Makespan: 407.62 | Actor Loss: -0.0076 | Critic Loss: 0.0755 | Grad Norm: 0.8384 | Clipped: 0/4
Epoch [165/4000] | Avg Makespan: 399.38 | Actor Loss: -0.0056 | Critic Loss: 0.1572 | Grad Norm: 0.8318 | Clipped: 1/4
Epoch [166/4000] | Avg Makespan: 408.38 | Actor Loss: -0.0074 | Critic Loss: 0.0763 | Grad Norm: 0.7287 | Clipped: 1/4
Epoch [167/4000] | Avg Makespan: 399.25 | Actor Loss: -0.0072 | Critic Loss: 0.0291 | Grad Norm: 0.8712 | Clipped: 1/4
