Training on: cuda
Run directory: /home/wei/Desktop/AMR-DFJSP/runs/20260818_204332_mix_s43
Loaded 715 dispatch events from test_case/v3/mix/train_mix_20.jsonl
Loaded 715 dispatch events from test_case/v3/mix/train_mix_40.jsonl
Loaded 715 dispatch events from test_case/v3/mix/train_mix_60.jsonl
Loaded 715 dispatch events from test_case/v3/mix/train_mix_80.jsonl
Loaded 715 dispatch events from test_case/v3/mix/train_mix_100.jsonl
Loaded 715 dispatch events from test_case/v3/mix/train_mix_120.jsonl
Loaded 715 dispatch events from test_case/v3/mix/train_mix_140.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_20.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_40.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_60.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_80.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_100.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_120.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_140.jsonl
Loaded 280 validation event(s).
Starting hybrid dock-aware extend_GNN PPO training with critic-based advantage.
Epoch [1/4000] | Avg Makespan: 923.75 | Actor Loss: -0.6478 | Critic Loss: 0.5846 | Grad Norm: 1.5344 | Clipped: 2/4
Epoch [14/4000] | Avg Makespan: 719.50 | Actor Loss: -0.4858 | Critic Loss: 0.2131 | Grad Norm: 1.5568 | Clipped: 4/4
Epoch [15/4000] | Avg Makespan: 1011.50 | Actor Loss: -0.3627 | Critic Loss: 0.1798 | Grad Norm: 2.4623 | Clipped: 4/4
Epoch [16/4000] | Avg Makespan: 772.88 | Actor Loss: -0.0878 | Critic Loss: 0.1406 | Grad Norm: 1.6675 | Clipped: 3/4
Epoch [17/4000] | Avg Makespan: 773.38 | Actor Loss: 0.1028 | Critic Loss: 0.0790 | Grad Norm: 1.0557 | Clipped: 3/4
Epoch [18/4000] | Avg Makespan: 837.50 | Actor Loss: -0.3661 | Critic Loss: 0.1657 | Grad Norm: 1.2901 | Clipped: 3/4
Epoch [19/4000] | Avg Makespan: 903.38 | Actor Loss: -0.2682 | Critic Loss: 0.0810 | Grad Norm: 1.0815 | Clipped: 3/4
Epoch [20/4000] | Avg Makespan: 682.38 | Actor Loss: 0.0835 | Critic Loss: 0.0654 | Grad Norm: 0.8227 | Clipped: 2/4
Epoch [21/4000] | Avg Makespan: 741.88 | Actor Loss: -0.0646 | Critic Loss: 0.0409 | Grad Norm: 0.5925 | Clipped: 0/4
Epoch [22/4000] | Avg Makespan: 984.12 | Actor Loss: -0.3899 | Critic Loss: 0.1166 | Grad Norm: 1.1831 | Clipped: 3/4
Epoch [23/4000] | Avg Makespan: 629.62 | Actor Loss: -0.1133 | Critic Loss: 0.0819 | Grad Norm: 1.2677 | Clipped: 3/4
Epoch [24/4000] | Avg Makespan: 618.88 | Actor Loss: 0.1174 | Critic Loss: 0.0530 | Grad Norm: 0.8055 | Clipped: 1/4
Epoch [25/4000] | Avg Makespan: 1050.25 | Actor Loss: -0.0670 | Critic Loss: 0.1000 | Grad Norm: 1.2752 | Clipped: 3/4
Epoch [26/4000] | Avg Makespan: 1345.38 | Actor Loss: -0.0745 | Critic Loss: 0.0833 | Grad Norm: 1.3527 | Clipped: 3/4
Epoch [27/4000] | Avg Makespan: 795.88 | Actor Loss: -0.4107 | Critic Loss: 0.1749 | Grad Norm: 1.4490 | Clipped: 3/4
Epoch [28/4000] | Avg Makespan: 785.25 | Actor Loss: -0.2656 | Critic Loss: 0.1285 | Grad Norm: 1.4820 | Clipped: 3/4
Epoch [29/4000] | Avg Makespan: 882.62 | Actor Loss: 0.0601 | Critic Loss: 0.1263 | Grad Norm: 2.1154 | Clipped: 4/4
Epoch [30/4000] | Avg Makespan: 862.25 | Actor Loss: -0.1571 | Critic Loss: 0.0630 | Grad Norm: 1.1303 | Clipped: 3/4
Epoch [31/4000] | Avg Makespan: 892.12 | Actor Loss: -0.2127 | Critic Loss: 0.0643 | Grad Norm: 0.9267 | Clipped: 2/4
Epoch [32/4000] | Avg Makespan: 979.12 | Actor Loss: -0.1675 | Critic Loss: 0.0781 | Grad Norm: 0.8878 | Clipped: 2/4
Epoch [33/4000] | Avg Makespan: 609.38 | Actor Loss: -0.0229 | Critic Loss: 0.0637 | Grad Norm: 0.8747 | Clipped: 0/4
Epoch [34/4000] | Avg Makespan: 1042.50 | Actor Loss: -0.0819 | Critic Loss: 0.1142 | Grad Norm: 0.9487 | Clipped: 1/4
Epoch [35/4000] | Avg Makespan: 718.25 | Actor Loss: -0.1698 | Critic Loss: 0.0570 | Grad Norm: 0.7734 | Clipped: 1/4
Epoch [36/4000] | Avg Makespan: 875.75 | Actor Loss: -0.2661 | Critic Loss: 0.0604 | Grad Norm: 0.7555 | Clipped: 1/4
Epoch [37/4000] | Avg Makespan: 1189.62 | Actor Loss: -0.0597 | Critic Loss: 0.0899 | Grad Norm: 0.6019 | Clipped: 0/4
Epoch [38/4000] | Avg Makespan: 650.75 | Actor Loss: -0.1498 | Critic Loss: 0.0940 | Grad Norm: 1.1021 | Clipped: 3/4
Epoch [39/4000] | Avg Makespan: 926.50 | Actor Loss: -0.1688 | Critic Loss: 0.0952 | Grad Norm: 1.1892 | Clipped: 3/4
Epoch [40/4000] | Avg Makespan: 594.25 | Actor Loss: -0.2218 | Critic Loss: 0.0608 | Grad Norm: 0.9587 | Clipped: 3/4
Epoch [41/4000] | Avg Makespan: 740.00 | Actor Loss: 0.0327 | Critic Loss: 0.0636 | Grad Norm: 0.8350 | Clipped: 1/4
Epoch [42/4000] | Avg Makespan: 445.12 | Actor Loss: -0.0065 | Critic Loss: 0.0449 | Grad Norm: 0.8687 | Clipped: 0/4
Epoch [43/4000] | Avg Makespan: 460.00 | Actor Loss: -0.2392 | Critic Loss: 0.0353 | Grad Norm: 0.6278 | Clipped: 0/4
Epoch [44/4000] | Avg Makespan: 814.38 | Actor Loss: -0.0279 | Critic Loss: 0.0590 | Grad Norm: 0.8249 | Clipped: 2/4
Epoch [45/4000] | Avg Makespan: 1044.25 | Actor Loss: -0.0185 | Critic Loss: 0.0374 | Grad Norm: 0.4333 | Clipped: 0/4
Epoch [46/4000] | Avg Makespan: 908.88 | Actor Loss: -0.0891 | Critic Loss: 0.0578 | Grad Norm: 0.8832 | Clipped: 1/4
Epoch [47/4000] | Avg Makespan: 659.38 | Actor Loss: -0.4365 | Critic Loss: 0.0849 | Grad Norm: 0.9666 | Clipped: 1/4
Epoch [48/4000] | Avg Makespan: 793.00 | Actor Loss: -0.1363 | Critic Loss: 0.0760 | Grad Norm: 0.7471 | Clipped: 0/4
Epoch [49/4000] | Avg Makespan: 700.75 | Actor Loss: -0.0152 | Critic Loss: 0.0303 | Grad Norm: 0.4572 | Clipped: 0/4
Epoch [50/4000] | Avg Makespan: 638.50 | Actor Loss: -0.3567 | Critic Loss: 0.0420 | Grad Norm: 0.6782 | Clipped: 0/4
Epoch [51/4000] | Avg Makespan: 827.00 | Actor Loss: -0.3073 | Critic Loss: 0.0632 | Grad Norm: 0.7354 | Clipped: 0/4
Epoch [52/4000] | Avg Makespan: 895.62 | Actor Loss: 0.0617 | Critic Loss: 0.0686 | Grad Norm: 1.2847 | Clipped: 3/4
Epoch [53/4000] | Avg Makespan: 472.38 | Actor Loss: -0.3168 | Critic Loss: 0.0409 | Grad Norm: 0.9553 | Clipped: 1/4
Epoch [54/4000] | Avg Makespan: 804.00 | Actor Loss: -0.1781 | Critic Loss: 0.0451 | Grad Norm: 1.4327 | Clipped: 4/4
Epoch [55/4000] | Avg Makespan: 637.38 | Actor Loss: -0.2229 | Critic Loss: 0.0269 | Grad Norm: 0.8026 | Clipped: 2/4
Epoch [56/4000] | Avg Makespan: 841.12 | Actor Loss: -0.2959 | Critic Loss: 0.0859 | Grad Norm: 0.9031 | Clipped: 2/4
Epoch [57/4000] | Avg Makespan: 823.12 | Actor Loss: 0.0921 | Critic Loss: 0.0776 | Grad Norm: 1.0926 | Clipped: 3/4
Epoch [58/4000] | Avg Makespan: 860.62 | Actor Loss: 0.0587 | Critic Loss: 0.0479 | Grad Norm: 0.8727 | Clipped: 1/4
Epoch [59/4000] | Avg Makespan: 697.38 | Actor Loss: -0.0585 | Critic Loss: 0.0296 | Grad Norm: 0.7570 | Clipped: 0/4
Epoch [60/4000] | Avg Makespan: 1033.00 | Actor Loss: -0.1324 | Critic Loss: 0.0764 | Grad Norm: 0.9622 | Clipped: 1/4
Epoch [61/4000] | Avg Makespan: 492.00 | Actor Loss: 0.1381 | Critic Loss: 0.0972 | Grad Norm: 1.6306 | Clipped: 4/4
Epoch [62/4000] | Avg Makespan: 943.62 | Actor Loss: -0.1453 | Critic Loss: 0.1003 | Grad Norm: 1.1634 | Clipped: 3/4
Epoch [63/4000] | Avg Makespan: 901.88 | Actor Loss: -0.1463 | Critic Loss: 0.0746 | Grad Norm: 0.7215 | Clipped: 0/4
Epoch [64/4000] | Avg Makespan: 582.88 | Actor Loss: 0.0192 | Critic Loss: 0.0533 | Grad Norm: 1.2802 | Clipped: 4/4
Epoch [65/4000] | Avg Makespan: 603.12 | Actor Loss: -0.2666 | Critic Loss: 0.0616 | Grad Norm: 0.7983 | Clipped: 1/4
Epoch [66/4000] | Avg Makespan: 811.12 | Actor Loss: -0.2532 | Critic Loss: 0.0805 | Grad Norm: 0.5771 | Clipped: 0/4
Epoch [67/4000] | Avg Makespan: 920.50 | Actor Loss: -0.1298 | Critic Loss: 0.0674 | Grad Norm: 0.6663 | Clipped: 1/4
Epoch [68/4000] | Avg Makespan: 665.62 | Actor Loss: 0.1495 | Critic Loss: 0.0639 | Grad Norm: 0.9675 | Clipped: 1/4
Epoch [69/4000] | Avg Makespan: 754.75 | Actor Loss: -0.0940 | Critic Loss: 0.0495 | Grad Norm: 0.5013 | Clipped: 0/4
Epoch [70/4000] | Avg Makespan: 909.12 | Actor Loss: -0.2929 | Critic Loss: 0.0786 | Grad Norm: 1.2396 | Clipped: 3/4
Epoch [71/4000] | Avg Makespan: 737.75 | Actor Loss: -0.1028 | Critic Loss: 0.0404 | Grad Norm: 1.1339 | Clipped: 2/4
Epoch [72/4000] | Avg Makespan: 824.38 | Actor Loss: 0.0611 | Critic Loss: 0.0373 | Grad Norm: 0.9244 | Clipped: 2/4
Epoch [73/4000] | Avg Makespan: 837.00 | Actor Loss: -0.1513 | Critic Loss: 0.0440 | Grad Norm: 0.7135 | Clipped: 0/4
Epoch [74/4000] | Avg Makespan: 677.25 | Actor Loss: 0.0250 | Critic Loss: 0.0389 | Grad Norm: 1.0116 | Clipped: 1/4
Epoch [75/4000] | Avg Makespan: 544.38 | Actor Loss: -0.1134 | Critic Loss: 0.0360 | Grad Norm: 0.6105 | Clipped: 0/4
Epoch [76/4000] | Avg Makespan: 749.12 | Actor Loss: -0.2771 | Critic Loss: 0.0800 | Grad Norm: 0.8712 | Clipped: 2/4
Epoch [77/4000] | Avg Makespan: 693.25 | Actor Loss: -0.1705 | Critic Loss: 0.0560 | Grad Norm: 0.6883 | Clipped: 0/4
Epoch [78/4000] | Avg Makespan: 585.25 | Actor Loss: -0.1193 | Critic Loss: 0.0575 | Grad Norm: 0.7344 | Clipped: 0/4
Epoch [79/4000] | Avg Makespan: 838.50 | Actor Loss: -0.0571 | Critic Loss: 0.0504 | Grad Norm: 0.4878 | Clipped: 0/4
Epoch [80/4000] | Avg Makespan: 819.38 | Actor Loss: -0.1699 | Critic Loss: 0.0553 | Grad Norm: 0.9183 | Clipped: 1/4
Epoch [81/4000] | Avg Makespan: 645.75 | Actor Loss: -0.1953 | Critic Loss: 0.0319 | Grad Norm: 0.8685 | Clipped: 1/4
Epoch [82/4000] | Avg Makespan: 691.12 | Actor Loss: -0.4454 | Critic Loss: 0.0579 | Grad Norm: 0.8107 | Clipped: 0/4
Epoch [83/4000] | Avg Makespan: 736.88 | Actor Loss: -0.0790 | Critic Loss: 0.0523 | Grad Norm: 0.9074 | Clipped: 2/4
Epoch [84/4000] | Avg Makespan: 696.50 | Actor Loss: -0.0118 | Critic Loss: 0.0504 | Grad Norm: 0.5691 | Clipped: 0/4
Epoch [85/4000] | Avg Makespan: 742.88 | Actor Loss: -0.1419 | Critic Loss: 0.0522 | Grad Norm: 0.7590 | Clipped: 0/4
Epoch [86/4000] | Avg Makespan: 1002.12 | Actor Loss: -0.1415 | Critic Loss: 0.0717 | Grad Norm: 0.7684 | Clipped: 0/4
Epoch [87/4000] | Avg Makespan: 774.88 | Actor Loss: -0.1103 | Critic Loss: 0.0668 | Grad Norm: 0.9921 | Clipped: 2/4
Epoch [88/4000] | Avg Makespan: 795.25 | Actor Loss: -0.3848 | Critic Loss: 0.0688 | Grad Norm: 1.0856 | Clipped: 3/4
Epoch [89/4000] | Avg Makespan: 670.12 | Actor Loss: 0.0789 | Critic Loss: 0.0508 | Grad Norm: 0.7341 | Clipped: 0/4
Epoch [90/4000] | Avg Makespan: 748.88 | Actor Loss: -0.0223 | Critic Loss: 0.0406 | Grad Norm: 0.4674 | Clipped: 0/4
Epoch [91/4000] | Avg Makespan: 737.62 | Actor Loss: -0.3752 | Critic Loss: 0.0620 | Grad Norm: 0.7349 | Clipped: 0/4
Epoch [92/4000] | Avg Makespan: 654.38 | Actor Loss: 0.0239 | Critic Loss: 0.0659 | Grad Norm: 0.8202 | Clipped: 2/4
Epoch [93/4000] | Avg Makespan: 625.50 | Actor Loss: -0.1771 | Critic Loss: 0.0486 | Grad Norm: 0.6186 | Clipped: 0/4
Epoch [94/4000] | Avg Makespan: 638.75 | Actor Loss: -0.3910 | Critic Loss: 0.0570 | Grad Norm: 0.8805 | Clipped: 2/4
Epoch [95/4000] | Avg Makespan: 645.88 | Actor Loss: -0.0419 | Critic Loss: 0.0490 | Grad Norm: 0.7682 | Clipped: 1/4
Epoch [96/4000] | Avg Makespan: 780.12 | Actor Loss: -0.1545 | Critic Loss: 0.0537 | Grad Norm: 0.7725 | Clipped: 0/4
Epoch [97/4000] | Avg Makespan: 616.00 | Actor Loss: 0.1113 | Critic Loss: 0.0492 | Grad Norm: 1.1132 | Clipped: 3/4
Epoch [98/4000] | Avg Makespan: 811.00 | Actor Loss: -0.2015 | Critic Loss: 0.0597 | Grad Norm: 1.1754 | Clipped: 3/4
Epoch [99/4000] | Avg Makespan: 671.88 | Actor Loss: -0.1340 | Critic Loss: 0.0435 | Grad Norm: 0.9974 | Clipped: 3/4
Epoch [100/4000] | Avg Makespan: 693.62 | Actor Loss: -0.1637 | Critic Loss: 0.0554 | Grad Norm: 0.6795 | Clipped: 0/4
   -> Validation | Samples: 280 | Makespan: 560.97 | Invalid Jobs: 0.02 | Score: 578.83
   -> Val Score 578.83 (warming up 2/5, no selection yet)
   -> Saved updated training chart to /home/wei/Desktop/AMR-DFJSP/runs/20260818_204332_mix_s43/chart.png
Epoch [101/4000] | Avg Makespan: 598.88 | Actor Loss: -0.0140 | Critic Loss: 0.0625 | Grad Norm: 0.8408 | Clipped: 1/4
Epoch [102/4000] | Avg Makespan: 612.00 | Actor Loss: -0.0984 | Critic Loss: 0.0390 | Grad Norm: 0.5753 | Clipped: 0/4
Epoch [103/4000] | Avg Makespan: 513.25 | Actor Loss: -0.0588 | Critic Loss: 0.0199 | Grad Norm: 0.5342 | Clipped: 0/4
Epoch [104/4000] | Avg Makespan: 518.50 | Actor Loss: -0.1005 | Critic Loss: 0.0281 | Grad Norm: 0.5662 | Clipped: 0/4
Epoch [105/4000] | Avg Makespan: 644.62 | Actor Loss: -0.2252 | Critic Loss: 0.0336 | Grad Norm: 0.6700 | Clipped: 0/4
Epoch [106/4000] | Avg Makespan: 770.38 | Actor Loss: -0.0289 | Critic Loss: 0.0503 | Grad Norm: 0.8523 | Clipped: 2/4
Epoch [107/4000] | Avg Makespan: 770.00 | Actor Loss: -0.0617 | Critic Loss: 0.0312 | Grad Norm: 0.7090 | Clipped: 0/4
Epoch [108/4000] | Avg Makespan: 625.00 | Actor Loss: 0.0125 | Critic Loss: 0.0291 | Grad Norm: 1.1884 | Clipped: 3/4
Epoch [109/4000] | Avg Makespan: 624.88 | Actor Loss: -0.3819 | Critic Loss: 0.0391 | Grad Norm: 0.9758 | Clipped: 2/4
Epoch [110/4000] | Avg Makespan: 688.62 | Actor Loss: -0.1100 | Critic Loss: 0.0328 | Grad Norm: 1.3906 | Clipped: 2/4
Epoch [111/4000] | Avg Makespan: 769.38 | Actor Loss: -0.0895 | Critic Loss: 0.0323 | Grad Norm: 0.8321 | Clipped: 2/4
Epoch [112/4000] | Avg Makespan: 556.00 | Actor Loss: 0.0396 | Critic Loss: 0.0315 | Grad Norm: 1.0989 | Clipped: 2/4
Epoch [113/4000] | Avg Makespan: 524.00 | Actor Loss: -0.2556 | Critic Loss: 0.0286 | Grad Norm: 0.6529 | Clipped: 0/4
Epoch [114/4000] | Avg Makespan: 564.25 | Actor Loss: -0.2112 | Critic Loss: 0.0264 | Grad Norm: 0.6959 | Clipped: 0/4
Epoch [115/4000] | Avg Makespan: 461.12 | Actor Loss: -0.0084 | Critic Loss: 0.0294 | Grad Norm: 0.8556 | Clipped: 1/4
Epoch [116/4000] | Avg Makespan: 624.38 | Actor Loss: -0.1816 | Critic Loss: 0.0295 | Grad Norm: 0.8872 | Clipped: 1/4
Epoch [117/4000] | Avg Makespan: 718.62 | Actor Loss: -0.2150 | Critic Loss: 0.0353 | Grad Norm: 0.9105 | Clipped: 1/4
Epoch [118/4000] | Avg Makespan: 664.25 | Actor Loss: -0.0006 | Critic Loss: 0.0255 | Grad Norm: 0.8735 | Clipped: 1/4
Epoch [119/4000] | Avg Makespan: 468.75 | Actor Loss: -0.2061 | Critic Loss: 0.0232 | Grad Norm: 0.7510 | Clipped: 1/4
Epoch [120/4000] | Avg Makespan: 559.62 | Actor Loss: -0.1366 | Critic Loss: 0.0287 | Grad Norm: 0.6781 | Clipped: 0/4
Epoch [121/4000] | Avg Makespan: 500.62 | Actor Loss: 0.0315 | Critic Loss: 0.0227 | Grad Norm: 0.6412 | Clipped: 0/4
Epoch [122/4000] | Avg Makespan: 641.50 | Actor Loss: -0.1834 | Critic Loss: 0.0217 | Grad Norm: 0.7450 | Clipped: 0/4
Epoch [123/4000] | Avg Makespan: 788.62 | Actor Loss: -0.1895 | Critic Loss: 0.0413 | Grad Norm: 0.8588 | Clipped: 0/4
Epoch [124/4000] | Avg Makespan: 673.88 | Actor Loss: -0.0607 | Critic Loss: 0.0483 | Grad Norm: 0.8917 | Clipped: 1/4
Epoch [125/4000] | Avg Makespan: 587.00 | Actor Loss: -0.1237 | Critic Loss: 0.0216 | Grad Norm: 1.1218 | Clipped: 2/4
Epoch [126/4000] | Avg Makespan: 557.00 | Actor Loss: 0.0833 | Critic Loss: 0.0258 | Grad Norm: 0.8107 | Clipped: 0/4
Epoch [127/4000] | Avg Makespan: 728.25 | Actor Loss: -0.3793 | Critic Loss: 0.0548 | Grad Norm: 1.4149 | Clipped: 4/4
Epoch [128/4000] | Avg Makespan: 708.25 | Actor Loss: -0.1218 | Critic Loss: 0.0376 | Grad Norm: 1.0766 | Clipped: 4/4
Epoch [129/4000] | Avg Makespan: 617.12 | Actor Loss: -0.2406 | Critic Loss: 0.0494 | Grad Norm: 0.7885 | Clipped: 0/4
Epoch [130/4000] | Avg Makespan: 628.75 | Actor Loss: 0.1066 | Critic Loss: 0.0299 | Grad Norm: 0.8190 | Clipped: 0/4
Epoch [131/4000] | Avg Makespan: 458.12 | Actor Loss: -0.3047 | Critic Loss: 0.0340 | Grad Norm: 0.7686 | Clipped: 0/4
Epoch [132/4000] | Avg Makespan: 603.38 | Actor Loss: -0.1993 | Critic Loss: 0.0246 | Grad Norm: 0.6416 | Clipped: 0/4
Epoch [133/4000] | Avg Makespan: 482.50 | Actor Loss: 0.0359 | Critic Loss: 0.0238 | Grad Norm: 0.6379 | Clipped: 0/4
Epoch [134/4000] | Avg Makespan: 527.62 | Actor Loss: -0.3084 | Critic Loss: 0.0262 | Grad Norm: 0.7540 | Clipped: 0/4
Epoch [135/4000] | Avg Makespan: 664.75 | Actor Loss: -0.0102 | Critic Loss: 0.0195 | Grad Norm: 0.5525 | Clipped: 0/4
Epoch [136/4000] | Avg Makespan: 732.75 | Actor Loss: -0.0525 | Critic Loss: 0.0316 | Grad Norm: 0.7413 | Clipped: 0/4
Epoch [137/4000] | Avg Makespan: 496.88 | Actor Loss: 0.0724 | Critic Loss: 0.0212 | Grad Norm: 1.1656 | Clipped: 3/4
Epoch [138/4000] | Avg Makespan: 703.38 | Actor Loss: -0.1466 | Critic Loss: 0.0466 | Grad Norm: 1.6990 | Clipped: 4/4
Epoch [139/4000] | Avg Makespan: 474.88 | Actor Loss: -0.0404 | Critic Loss: 0.0323 | Grad Norm: 0.9493 | Clipped: 2/4
Epoch [140/4000] | Avg Makespan: 518.75 | Actor Loss: -0.1871 | Critic Loss: 0.0424 | Grad Norm: 2.1873 | Clipped: 4/4
Epoch [141/4000] | Avg Makespan: 617.88 | Actor Loss: -0.0357 | Critic Loss: 0.0285 | Grad Norm: 1.1123 | Clipped: 2/4
Epoch [142/4000] | Avg Makespan: 859.25 | Actor Loss: -0.0779 | Critic Loss: 0.0374 | Grad Norm: 1.0834 | Clipped: 2/4
Epoch [143/4000] | Avg Makespan: 657.12 | Actor Loss: -0.2679 | Critic Loss: 0.0564 | Grad Norm: 2.4062 | Clipped: 4/4
Epoch [144/4000] | Avg Makespan: 374.62 | Actor Loss: -0.1426 | Critic Loss: 0.0172 | Grad Norm: 2.0747 | Clipped: 4/4
Epoch [145/4000] | Avg Makespan: 630.75 | Actor Loss: -0.2232 | Critic Loss: 0.0616 | Grad Norm: 1.8460 | Clipped: 4/4
Epoch [146/4000] | Avg Makespan: 687.62 | Actor Loss: 0.1077 | Critic Loss: 0.0636 | Grad Norm: 1.1997 | Clipped: 3/4
Epoch [147/4000] | Avg Makespan: 710.00 | Actor Loss: -0.2515 | Critic Loss: 0.0594 | Grad Norm: 1.4989 | Clipped: 3/4
Epoch [148/4000] | Avg Makespan: 393.50 | Actor Loss: -0.2966 | Critic Loss: 0.0478 | Grad Norm: 1.8786 | Clipped: 4/4
Epoch [149/4000] | Avg Makespan: 594.62 | Actor Loss: -0.0661 | Critic Loss: 0.0320 | Grad Norm: 0.9707 | Clipped: 1/4
Epoch [150/4000] | Avg Makespan: 526.88 | Actor Loss: 0.0097 | Critic Loss: 0.0224 | Grad Norm: 0.8563 | Clipped: 2/4
Epoch [151/4000] | Avg Makespan: 618.50 | Actor Loss: -0.2330 | Critic Loss: 0.0371 | Grad Norm: 1.0405 | Clipped: 2/4
Epoch [152/4000] | Avg Makespan: 465.75 | Actor Loss: -0.0698 | Critic Loss: 0.0308 | Grad Norm: 1.2983 | Clipped: 2/4
Epoch [153/4000] | Avg Makespan: 527.25 | Actor Loss: 0.0311 | Critic Loss: 0.0222 | Grad Norm: 1.3647 | Clipped: 4/4
Epoch [154/4000] | Avg Makespan: 659.00 | Actor Loss: -0.1152 | Critic Loss: 0.0338 | Grad Norm: 1.5105 | Clipped: 3/4
Epoch [155/4000] | Avg Makespan: 694.00 | Actor Loss: -0.1904 | Critic Loss: 0.0547 | Grad Norm: 1.2816 | Clipped: 4/4
Epoch [156/4000] | Avg Makespan: 837.75 | Actor Loss: -0.0595 | Critic Loss: 0.0296 | Grad Norm: 1.0594 | Clipped: 2/4
Epoch [157/4000] | Avg Makespan: 571.25 | Actor Loss: -0.0007 | Critic Loss: 0.0442 | Grad Norm: 1.7496 | Clipped: 4/4
Epoch [158/4000] | Avg Makespan: 550.62 | Actor Loss: -0.2442 | Critic Loss: 0.0282 | Grad Norm: 1.1523 | Clipped: 2/4
Epoch [159/4000] | Avg Makespan: 618.62 | Actor Loss: -0.1380 | Critic Loss: 0.0395 | Grad Norm: 0.7656 | Clipped: 0/4
Epoch [160/4000] | Avg Makespan: 584.62 | Actor Loss: -0.1031 | Critic Loss: 0.0311 | Grad Norm: 0.6074 | Clipped: 0/4
Epoch [161/4000] | Avg Makespan: 507.38 | Actor Loss: -0.3863 | Critic Loss: 0.0387 | Grad Norm: 0.8083 | Clipped: 1/4
