   -> training feature mask L3 installed: {'amr': (9,), 'dock': (2, 3, 4, 5, 6), 'action': (2,)}
Training on: cuda
Run directory: /home/wei/Desktop/AMR-DFJSP/runs/20260827_083925_v10_A_s42
Loaded 5000 dispatch events from test_case/v3/train_60.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_20.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_40.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_60.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_80.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_100.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_120.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_140.jsonl
Loaded 280 validation event(s).
Starting hybrid dock-aware extend_GNN PPO training with critic-based advantage.
Second checkpoint protocol: Val C~ selects checkpoints_v10/v10_A_s42_bestideal.pth
Epoch [1/4000] | Avg Makespan: 359.50 | Actor Loss: -0.0037 | Critic Loss: 0.9493 | Grad Norm: 1.7963 | Clipped: 3/4
Epoch [23/4000] | Avg Makespan: 347.00 | Actor Loss: -0.0030 | Critic Loss: 0.3905 | Grad Norm: 0.5946 | Clipped: 0/4
Epoch [24/4000] | Avg Makespan: 358.75 | Actor Loss: -0.0021 | Critic Loss: 0.4871 | Grad Norm: 0.5537 | Clipped: 0/4
Epoch [25/4000] | Avg Makespan: 351.50 | Actor Loss: -0.0027 | Critic Loss: 0.8110 | Grad Norm: 0.4870 | Clipped: 0/4
Epoch [26/4000] | Avg Makespan: 356.25 | Actor Loss: -0.0019 | Critic Loss: 0.8743 | Grad Norm: 0.3990 | Clipped: 0/4
Epoch [27/4000] | Avg Makespan: 371.50 | Actor Loss: -0.0022 | Critic Loss: 0.5583 | Grad Norm: 0.5850 | Clipped: 0/4
Epoch [28/4000] | Avg Makespan: 329.50 | Actor Loss: -0.0013 | Critic Loss: 1.2656 | Grad Norm: 2.4908 | Clipped: 4/4
Epoch [29/4000] | Avg Makespan: 349.00 | Actor Loss: -0.0013 | Critic Loss: 0.3947 | Grad Norm: 0.4424 | Clipped: 0/4
Epoch [30/4000] | Avg Makespan: 355.50 | Actor Loss: -0.0030 | Critic Loss: 0.6031 | Grad Norm: 0.5420 | Clipped: 0/4
Epoch [31/4000] | Avg Makespan: 384.25 | Actor Loss: -0.0011 | Critic Loss: 0.9830 | Grad Norm: 1.0344 | Clipped: 2/4
Epoch [32/4000] | Avg Makespan: 338.25 | Actor Loss: -0.0011 | Critic Loss: 1.7829 | Grad Norm: 2.3651 | Clipped: 4/4
Epoch [33/4000] | Avg Makespan: 353.75 | Actor Loss: -0.0021 | Critic Loss: 0.7616 | Grad Norm: 0.8661 | Clipped: 2/4
Epoch [34/4000] | Avg Makespan: 374.75 | Actor Loss: -0.0030 | Critic Loss: 1.0533 | Grad Norm: 1.6323 | Clipped: 4/4
Epoch [35/4000] | Avg Makespan: 393.00 | Actor Loss: -0.0029 | Critic Loss: 1.0200 | Grad Norm: 1.2251 | Clipped: 2/4
Epoch [36/4000] | Avg Makespan: 356.25 | Actor Loss: -0.0024 | Critic Loss: 0.8431 | Grad Norm: 1.2159 | Clipped: 4/4
Epoch [37/4000] | Avg Makespan: 345.00 | Actor Loss: 0.0047 | Critic Loss: 0.6789 | Grad Norm: 1.3014 | Clipped: 4/4
Epoch [38/4000] | Avg Makespan: 370.00 | Actor Loss: 0.0253 | Critic Loss: 2.6207 | Grad Norm: 1.7367 | Clipped: 4/4
Epoch [39/4000] | Avg Makespan: 394.00 | Actor Loss: 0.0011 | Critic Loss: 1.9876 | Grad Norm: 1.4331 | Clipped: 4/4
Epoch [40/4000] | Avg Makespan: 324.50 | Actor Loss: -0.0017 | Critic Loss: 1.2020 | Grad Norm: 1.4056 | Clipped: 4/4
Epoch [41/4000] | Avg Makespan: 347.75 | Actor Loss: -0.0015 | Critic Loss: 0.2031 | Grad Norm: 0.3893 | Clipped: 0/4
Epoch [42/4000] | Avg Makespan: 356.25 | Actor Loss: -0.0027 | Critic Loss: 0.5638 | Grad Norm: 0.7162 | Clipped: 0/4
Epoch [43/4000] | Avg Makespan: 321.00 | Actor Loss: -0.0027 | Critic Loss: 0.6196 | Grad Norm: 0.8624 | Clipped: 0/4
Epoch [44/4000] | Avg Makespan: 356.00 | Actor Loss: -0.0038 | Critic Loss: 1.5213 | Grad Norm: 0.6698 | Clipped: 0/4
Epoch [45/4000] | Avg Makespan: 333.00 | Actor Loss: -0.0016 | Critic Loss: 0.2287 | Grad Norm: 0.3450 | Clipped: 0/4
Epoch [46/4000] | Avg Makespan: 344.50 | Actor Loss: -0.0014 | Critic Loss: 0.8151 | Grad Norm: 0.2182 | Clipped: 0/4
Epoch [47/4000] | Avg Makespan: 327.00 | Actor Loss: -0.0017 | Critic Loss: 0.7911 | Grad Norm: 0.5712 | Clipped: 1/4
Epoch [48/4000] | Avg Makespan: 328.00 | Actor Loss: -0.0015 | Critic Loss: 0.5933 | Grad Norm: 0.2380 | Clipped: 0/4
Epoch [49/4000] | Avg Makespan: 334.25 | Actor Loss: -0.0028 | Critic Loss: 0.7540 | Grad Norm: 0.5294 | Clipped: 0/4
Epoch [50/4000] | Avg Makespan: 334.00 | Actor Loss: -0.0029 | Critic Loss: 0.5656 | Grad Norm: 0.2980 | Clipped: 0/4
Epoch [51/4000] | Avg Makespan: 339.00 | Actor Loss: -0.0000 | Critic Loss: 0.7552 | Grad Norm: 0.2369 | Clipped: 0/4
Epoch [52/4000] | Avg Makespan: 324.25 | Actor Loss: -0.0017 | Critic Loss: 0.8994 | Grad Norm: 0.4922 | Clipped: 0/4
Epoch [53/4000] | Avg Makespan: 300.00 | Actor Loss: -0.0014 | Critic Loss: 0.5491 | Grad Norm: 0.8512 | Clipped: 0/4
Epoch [54/4000] | Avg Makespan: 321.25 | Actor Loss: -0.0008 | Critic Loss: 0.6865 | Grad Norm: 0.6174 | Clipped: 0/4
Epoch [55/4000] | Avg Makespan: 310.25 | Actor Loss: -0.0010 | Critic Loss: 0.5716 | Grad Norm: 0.2804 | Clipped: 0/4
Epoch [56/4000] | Avg Makespan: 318.25 | Actor Loss: -0.0017 | Critic Loss: 0.4634 | Grad Norm: 0.1869 | Clipped: 0/4
Epoch [57/4000] | Avg Makespan: 299.00 | Actor Loss: -0.0013 | Critic Loss: 0.2504 | Grad Norm: 0.7070 | Clipped: 0/4
Epoch [58/4000] | Avg Makespan: 310.75 | Actor Loss: -0.0016 | Critic Loss: 0.1720 | Grad Norm: 0.2443 | Clipped: 0/4
Epoch [59/4000] | Avg Makespan: 323.50 | Actor Loss: -0.0015 | Critic Loss: 0.5574 | Grad Norm: 0.6140 | Clipped: 0/4
Epoch [60/4000] | Avg Makespan: 321.00 | Actor Loss: -0.0008 | Critic Loss: 0.4775 | Grad Norm: 0.2342 | Clipped: 0/4
Epoch [61/4000] | Avg Makespan: 311.50 | Actor Loss: -0.0003 | Critic Loss: 0.4257 | Grad Norm: 0.4147 | Clipped: 0/4
Epoch [62/4000] | Avg Makespan: 323.75 | Actor Loss: -0.0024 | Critic Loss: 0.7800 | Grad Norm: 0.2440 | Clipped: 0/4
Epoch [63/4000] | Avg Makespan: 332.00 | Actor Loss: -0.0018 | Critic Loss: 0.7767 | Grad Norm: 0.3283 | Clipped: 0/4
Epoch [64/4000] | Avg Makespan: 301.00 | Actor Loss: -0.0011 | Critic Loss: 0.6910 | Grad Norm: 0.5975 | Clipped: 0/4
Epoch [65/4000] | Avg Makespan: 298.25 | Actor Loss: -0.0006 | Critic Loss: 0.3221 | Grad Norm: 0.4348 | Clipped: 0/4
Epoch [66/4000] | Avg Makespan: 307.25 | Actor Loss: -0.0019 | Critic Loss: 0.3914 | Grad Norm: 0.2260 | Clipped: 0/4
Epoch [67/4000] | Avg Makespan: 325.25 | Actor Loss: -0.0026 | Critic Loss: 0.7948 | Grad Norm: 0.7571 | Clipped: 0/4
Epoch [68/4000] | Avg Makespan: 326.50 | Actor Loss: -0.0017 | Critic Loss: 0.6491 | Grad Norm: 0.4497 | Clipped: 0/4
Epoch [69/4000] | Avg Makespan: 313.50 | Actor Loss: -0.0022 | Critic Loss: 0.5116 | Grad Norm: 0.2879 | Clipped: 0/4
Epoch [70/4000] | Avg Makespan: 312.75 | Actor Loss: -0.0015 | Critic Loss: 0.4084 | Grad Norm: 0.3646 | Clipped: 0/4
Epoch [71/4000] | Avg Makespan: 308.50 | Actor Loss: -0.0012 | Critic Loss: 0.5523 | Grad Norm: 0.2938 | Clipped: 0/4
Epoch [72/4000] | Avg Makespan: 319.25 | Actor Loss: -0.0015 | Critic Loss: 0.4315 | Grad Norm: 0.2264 | Clipped: 0/4
Epoch [73/4000] | Avg Makespan: 304.25 | Actor Loss: -0.0027 | Critic Loss: 0.1585 | Grad Norm: 0.3418 | Clipped: 0/4
Epoch [74/4000] | Avg Makespan: 307.50 | Actor Loss: -0.0016 | Critic Loss: 0.5206 | Grad Norm: 0.1284 | Clipped: 0/4
Epoch [75/4000] | Avg Makespan: 313.00 | Actor Loss: -0.0029 | Critic Loss: 0.8962 | Grad Norm: 0.2835 | Clipped: 0/4
Epoch [76/4000] | Avg Makespan: 297.50 | Actor Loss: -0.0035 | Critic Loss: 0.5135 | Grad Norm: 0.3440 | Clipped: 0/4
Epoch [77/4000] | Avg Makespan: 303.25 | Actor Loss: -0.0009 | Critic Loss: 0.1432 | Grad Norm: 0.1110 | Clipped: 0/4
Epoch [78/4000] | Avg Makespan: 307.50 | Actor Loss: -0.0020 | Critic Loss: 0.2684 | Grad Norm: 0.1796 | Clipped: 0/4
Epoch [79/4000] | Avg Makespan: 322.00 | Actor Loss: -0.0005 | Critic Loss: 1.5618 | Grad Norm: 0.4147 | Clipped: 0/4
Epoch [80/4000] | Avg Makespan: 305.00 | Actor Loss: -0.0013 | Critic Loss: 0.5456 | Grad Norm: 0.2248 | Clipped: 0/4
Epoch [81/4000] | Avg Makespan: 318.50 | Actor Loss: -0.0005 | Critic Loss: 0.7253 | Grad Norm: 0.1983 | Clipped: 0/4
Epoch [82/4000] | Avg Makespan: 302.75 | Actor Loss: -0.0032 | Critic Loss: 0.3543 | Grad Norm: 0.3727 | Clipped: 0/4
Epoch [83/4000] | Avg Makespan: 294.75 | Actor Loss: -0.0007 | Critic Loss: 0.2222 | Grad Norm: 0.3549 | Clipped: 0/4
Epoch [84/4000] | Avg Makespan: 318.50 | Actor Loss: -0.0010 | Critic Loss: 0.5053 | Grad Norm: 0.4058 | Clipped: 0/4
Epoch [85/4000] | Avg Makespan: 295.25 | Actor Loss: -0.0019 | Critic Loss: 0.2999 | Grad Norm: 0.2449 | Clipped: 0/4
Epoch [86/4000] | Avg Makespan: 319.00 | Actor Loss: 0.0003 | Critic Loss: 0.7021 | Grad Norm: 0.4761 | Clipped: 0/4
Epoch [87/4000] | Avg Makespan: 283.00 | Actor Loss: -0.0022 | Critic Loss: 0.3959 | Grad Norm: 0.4973 | Clipped: 0/4
Epoch [88/4000] | Avg Makespan: 307.00 | Actor Loss: -0.0021 | Critic Loss: 0.3954 | Grad Norm: 0.2092 | Clipped: 0/4
Epoch [89/4000] | Avg Makespan: 291.50 | Actor Loss: -0.0013 | Critic Loss: 0.4149 | Grad Norm: 0.2655 | Clipped: 0/4
Epoch [90/4000] | Avg Makespan: 308.50 | Actor Loss: -0.0013 | Critic Loss: 0.1500 | Grad Norm: 0.3124 | Clipped: 0/4
Epoch [91/4000] | Avg Makespan: 315.50 | Actor Loss: -0.0014 | Critic Loss: 0.9888 | Grad Norm: 0.4113 | Clipped: 0/4
Epoch [92/4000] | Avg Makespan: 287.75 | Actor Loss: -0.0008 | Critic Loss: 0.2796 | Grad Norm: 0.4382 | Clipped: 0/4
Epoch [93/4000] | Avg Makespan: 304.50 | Actor Loss: -0.0019 | Critic Loss: 0.5122 | Grad Norm: 0.1845 | Clipped: 0/4
Epoch [94/4000] | Avg Makespan: 305.50 | Actor Loss: -0.0027 | Critic Loss: 0.8804 | Grad Norm: 0.2856 | Clipped: 0/4
Epoch [95/4000] | Avg Makespan: 316.25 | Actor Loss: -0.0017 | Critic Loss: 0.6598 | Grad Norm: 0.3669 | Clipped: 0/4
Epoch [96/4000] | Avg Makespan: 314.50 | Actor Loss: -0.0022 | Critic Loss: 0.4609 | Grad Norm: 0.2105 | Clipped: 0/4
Epoch [97/4000] | Avg Makespan: 310.25 | Actor Loss: -0.0043 | Critic Loss: 1.1079 | Grad Norm: 0.3407 | Clipped: 0/4
Epoch [98/4000] | Avg Makespan: 324.25 | Actor Loss: -0.0015 | Critic Loss: 0.9444 | Grad Norm: 0.2240 | Clipped: 0/4
Epoch [99/4000] | Avg Makespan: 292.50 | Actor Loss: -0.0022 | Critic Loss: 0.7508 | Grad Norm: 0.8119 | Clipped: 0/4
Epoch [100/4000] | Avg Makespan: 300.75 | Actor Loss: -0.0038 | Critic Loss: 0.7563 | Grad Norm: 0.3189 | Clipped: 0/4
   -> Validation | Samples: 280 | Makespan: 622.35 | Invalid Jobs: 0.04 | Score: 661.64
   -> Val Score 661.64 (warming up 2/5, no selection yet)
   -> Val C~ 374.66 (warming up 2/5, no selection yet)
   -> Saved updated training chart to /home/wei/Desktop/AMR-DFJSP/runs/20260827_083925_v10_A_s42/chart.png
Epoch [101/4000] | Avg Makespan: 304.25 | Actor Loss: -0.0034 | Critic Loss: 0.5118 | Grad Norm: 0.3519 | Clipped: 0/4
Epoch [102/4000] | Avg Makespan: 318.00 | Actor Loss: -0.0007 | Critic Loss: 1.0411 | Grad Norm: 0.5296 | Clipped: 0/4
Epoch [103/4000] | Avg Makespan: 291.50 | Actor Loss: -0.0019 | Critic Loss: 0.1682 | Grad Norm: 0.3131 | Clipped: 0/4
Epoch [104/4000] | Avg Makespan: 311.25 | Actor Loss: -0.0010 | Critic Loss: 0.6239 | Grad Norm: 0.2814 | Clipped: 0/4
Epoch [105/4000] | Avg Makespan: 306.25 | Actor Loss: -0.0030 | Critic Loss: 0.6469 | Grad Norm: 0.2029 | Clipped: 0/4
Epoch [106/4000] | Avg Makespan: 313.75 | Actor Loss: -0.0034 | Critic Loss: 1.0062 | Grad Norm: 0.2550 | Clipped: 0/4
Epoch [107/4000] | Avg Makespan: 304.25 | Actor Loss: -0.0032 | Critic Loss: 0.3210 | Grad Norm: 0.3791 | Clipped: 0/4
Epoch [108/4000] | Avg Makespan: 303.50 | Actor Loss: -0.0026 | Critic Loss: 0.2599 | Grad Norm: 0.2526 | Clipped: 0/4
Epoch [109/4000] | Avg Makespan: 287.25 | Actor Loss: -0.0037 | Critic Loss: 0.2225 | Grad Norm: 0.4928 | Clipped: 0/4
Epoch [110/4000] | Avg Makespan: 291.75 | Actor Loss: -0.0034 | Critic Loss: 0.1764 | Grad Norm: 0.3293 | Clipped: 0/4
Epoch [111/4000] | Avg Makespan: 291.50 | Actor Loss: -0.0037 | Critic Loss: 0.3044 | Grad Norm: 0.2882 | Clipped: 0/4
Epoch [112/4000] | Avg Makespan: 288.00 | Actor Loss: -0.0023 | Critic Loss: 0.2811 | Grad Norm: 0.3230 | Clipped: 0/4
Epoch [113/4000] | Avg Makespan: 323.00 | Actor Loss: -0.0019 | Critic Loss: 1.3414 | Grad Norm: 0.9058 | Clipped: 1/4
Epoch [114/4000] | Avg Makespan: 292.25 | Actor Loss: -0.0046 | Critic Loss: 0.1237 | Grad Norm: 0.2666 | Clipped: 0/4
Epoch [115/4000] | Avg Makespan: 298.25 | Actor Loss: -0.0043 | Critic Loss: 0.1456 | Grad Norm: 0.3216 | Clipped: 0/4
Epoch [116/4000] | Avg Makespan: 306.75 | Actor Loss: -0.0086 | Critic Loss: 1.1839 | Grad Norm: 0.3533 | Clipped: 0/4
Epoch [117/4000] | Avg Makespan: 286.00 | Actor Loss: -0.0027 | Critic Loss: 0.6866 | Grad Norm: 0.4424 | Clipped: 0/4
Epoch [118/4000] | Avg Makespan: 289.75 | Actor Loss: -0.0024 | Critic Loss: 0.1066 | Grad Norm: 0.2762 | Clipped: 0/4
Epoch [119/4000] | Avg Makespan: 271.50 | Actor Loss: -0.0048 | Critic Loss: 0.3577 | Grad Norm: 0.5971 | Clipped: 0/4
Epoch [120/4000] | Avg Makespan: 292.75 | Actor Loss: -0.0031 | Critic Loss: 0.2919 | Grad Norm: 0.5585 | Clipped: 0/4
Epoch [121/4000] | Avg Makespan: 295.25 | Actor Loss: -0.0042 | Critic Loss: 0.5608 | Grad Norm: 0.5720 | Clipped: 0/4
Epoch [122/4000] | Avg Makespan: 301.75 | Actor Loss: -0.0017 | Critic Loss: 0.8472 | Grad Norm: 0.3843 | Clipped: 0/4
Epoch [123/4000] | Avg Makespan: 306.25 | Actor Loss: -0.0021 | Critic Loss: 0.3434 | Grad Norm: 0.2459 | Clipped: 0/4
Epoch [124/4000] | Avg Makespan: 286.50 | Actor Loss: -0.0005 | Critic Loss: 0.5838 | Grad Norm: 0.4641 | Clipped: 0/4
Epoch [125/4000] | Avg Makespan: 324.25 | Actor Loss: -0.0007 | Critic Loss: 1.3561 | Grad Norm: 0.3333 | Clipped: 0/4
Epoch [126/4000] | Avg Makespan: 301.00 | Actor Loss: -0.0016 | Critic Loss: 0.2293 | Grad Norm: 0.2776 | Clipped: 0/4
Epoch [127/4000] | Avg Makespan: 310.25 | Actor Loss: -0.0013 | Critic Loss: 0.4844 | Grad Norm: 0.1759 | Clipped: 0/4
Epoch [128/4000] | Avg Makespan: 289.75 | Actor Loss: -0.0018 | Critic Loss: 0.2416 | Grad Norm: 0.4014 | Clipped: 0/4
Epoch [129/4000] | Avg Makespan: 276.25 | Actor Loss: -0.0014 | Critic Loss: 0.5371 | Grad Norm: 0.5440 | Clipped: 0/4
Epoch [130/4000] | Avg Makespan: 313.25 | Actor Loss: -0.0005 | Critic Loss: 0.7467 | Grad Norm: 0.5267 | Clipped: 0/4
Epoch [131/4000] | Avg Makespan: 307.50 | Actor Loss: -0.0015 | Critic Loss: 0.4584 | Grad Norm: 0.3771 | Clipped: 0/4
Epoch [132/4000] | Avg Makespan: 293.75 | Actor Loss: -0.0036 | Critic Loss: 0.2483 | Grad Norm: 0.3824 | Clipped: 0/4
Epoch [133/4000] | Avg Makespan: 299.75 | Actor Loss: -0.0027 | Critic Loss: 0.3666 | Grad Norm: 0.2443 | Clipped: 0/4
Epoch [134/4000] | Avg Makespan: 298.75 | Actor Loss: -0.0028 | Critic Loss: 0.3023 | Grad Norm: 0.2428 | Clipped: 0/4
Epoch [135/4000] | Avg Makespan: 283.00 | Actor Loss: -0.0004 | Critic Loss: 0.6754 | Grad Norm: 0.3609 | Clipped: 0/4
Epoch [136/4000] | Avg Makespan: 308.75 | Actor Loss: -0.0030 | Critic Loss: 0.8002 | Grad Norm: 0.3518 | Clipped: 0/4
Epoch [137/4000] | Avg Makespan: 287.00 | Actor Loss: -0.0037 | Critic Loss: 0.4042 | Grad Norm: 0.3863 | Clipped: 0/4
Epoch [138/4000] | Avg Makespan: 268.75 | Actor Loss: 0.0001 | Critic Loss: 0.7797 | Grad Norm: 0.5451 | Clipped: 0/4
Epoch [139/4000] | Avg Makespan: 302.75 | Actor Loss: -0.0030 | Critic Loss: 0.4439 | Grad Norm: 0.5051 | Clipped: 0/4
Epoch [140/4000] | Avg Makespan: 301.50 | Actor Loss: -0.0020 | Critic Loss: 0.8625 | Grad Norm: 0.4568 | Clipped: 0/4
Epoch [141/4000] | Avg Makespan: 310.50 | Actor Loss: 0.0010 | Critic Loss: 0.4167 | Grad Norm: 0.4161 | Clipped: 0/4
Epoch [142/4000] | Avg Makespan: 306.00 | Actor Loss: -0.0015 | Critic Loss: 0.2759 | Grad Norm: 0.2043 | Clipped: 0/4
Epoch [143/4000] | Avg Makespan: 324.75 | Actor Loss: -0.0020 | Critic Loss: 0.6850 | Grad Norm: 0.3841 | Clipped: 0/4
Epoch [144/4000] | Avg Makespan: 290.75 | Actor Loss: -0.0035 | Critic Loss: 0.5899 | Grad Norm: 0.6325 | Clipped: 0/4
Epoch [145/4000] | Avg Makespan: 317.75 | Actor Loss: -0.0024 | Critic Loss: 0.2174 | Grad Norm: 0.2465 | Clipped: 0/4
Epoch [146/4000] | Avg Makespan: 297.00 | Actor Loss: -0.0015 | Critic Loss: 0.7538 | Grad Norm: 0.2911 | Clipped: 0/4
Epoch [147/4000] | Avg Makespan: 296.75 | Actor Loss: -0.0029 | Critic Loss: 0.1470 | Grad Norm: 0.3520 | Clipped: 0/4
Epoch [148/4000] | Avg Makespan: 281.25 | Actor Loss: -0.0010 | Critic Loss: 0.2680 | Grad Norm: 0.4525 | Clipped: 0/4
Epoch [149/4000] | Avg Makespan: 300.00 | Actor Loss: -0.0026 | Critic Loss: 0.3376 | Grad Norm: 0.4364 | Clipped: 0/4
Epoch [150/4000] | Avg Makespan: 293.75 | Actor Loss: -0.0036 | Critic Loss: 0.3511 | Grad Norm: 0.3065 | Clipped: 0/4
Epoch [151/4000] | Avg Makespan: 317.25 | Actor Loss: -0.0016 | Critic Loss: 0.8198 | Grad Norm: 0.5243 | Clipped: 0/4
Epoch [152/4000] | Avg Makespan: 296.25 | Actor Loss: -0.0026 | Critic Loss: 0.1906 | Grad Norm: 0.2716 | Clipped: 0/4
Epoch [153/4000] | Avg Makespan: 286.75 | Actor Loss: -0.0031 | Critic Loss: 0.3852 | Grad Norm: 0.4396 | Clipped: 0/4
Epoch [154/4000] | Avg Makespan: 287.00 | Actor Loss: -0.0038 | Critic Loss: 0.3678 | Grad Norm: 0.3513 | Clipped: 0/4
Epoch [155/4000] | Avg Makespan: 300.50 | Actor Loss: -0.0032 | Critic Loss: 0.2958 | Grad Norm: 0.4344 | Clipped: 0/4
Epoch [156/4000] | Avg Makespan: 304.75 | Actor Loss: -0.0032 | Critic Loss: 0.4976 | Grad Norm: 0.4237 | Clipped: 0/4
Epoch [157/4000] | Avg Makespan: 280.50 | Actor Loss: -0.0011 | Critic Loss: 0.4155 | Grad Norm: 0.3374 | Clipped: 0/4
Epoch [158/4000] | Avg Makespan: 298.25 | Actor Loss: -0.0032 | Critic Loss: 0.3497 | Grad Norm: 0.2413 | Clipped: 0/4
Epoch [159/4000] | Avg Makespan: 286.50 | Actor Loss: -0.0026 | Critic Loss: 0.0546 | Grad Norm: 0.3795 | Clipped: 0/4
Epoch [160/4000] | Avg Makespan: 279.50 | Actor Loss: -0.0008 | Critic Loss: 0.2949 | Grad Norm: 0.3277 | Clipped: 0/4
Epoch [161/4000] | Avg Makespan: 304.25 | Actor Loss: -0.0008 | Critic Loss: 0.4548 | Grad Norm: 0.5958 | Clipped: 0/4
Epoch [162/4000] | Avg Makespan: 303.25 | Actor Loss: -0.0006 | Critic Loss: 0.5571 | Grad Norm: 0.4381 | Clipped: 0/4
Epoch [163/4000] | Avg Makespan: 290.25 | Actor Loss: -0.0026 | Critic Loss: 0.2548 | Grad Norm: 0.2482 | Clipped: 0/4
Epoch [164/4000] | Avg Makespan: 317.25 | Actor Loss: -0.0004 | Critic Loss: 0.6357 | Grad Norm: 0.4362 | Clipped: 0/4
