Training on: cuda
Run directory: /home/wei/Desktop/AMR-DFJSP/runs/20260827_083140_v10_B_s43
Loaded 5000 dispatch events from test_case/v3/train_60.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_20.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_40.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_60.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_80.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_100.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_120.jsonl
Loaded 40 dispatch events from test_case/v3/mix/val_mix_140.jsonl
Loaded 280 validation event(s).
Starting hybrid dock-aware extend_GNN PPO training with critic-based advantage.
Second checkpoint protocol: Val C~ selects checkpoints_v10/v10_B_s43_bestideal.pth
Epoch [1/4000] | Avg Makespan: 343.25 | Actor Loss: -0.0073 | Critic Loss: 0.8815 | Grad Norm: 1.6222 | Clipped: 3/4
Epoch [33/4000] | Avg Makespan: 320.25 | Actor Loss: -0.0006 | Critic Loss: 1.2640 | Grad Norm: 1.4272 | Clipped: 4/4
Epoch [34/4000] | Avg Makespan: 314.25 | Actor Loss: -0.0018 | Critic Loss: 0.6950 | Grad Norm: 0.7975 | Clipped: 1/4
Epoch [35/4000] | Avg Makespan: 302.00 | Actor Loss: -0.0015 | Critic Loss: 0.2013 | Grad Norm: 0.4004 | Clipped: 0/4
Epoch [36/4000] | Avg Makespan: 340.25 | Actor Loss: -0.0017 | Critic Loss: 1.7600 | Grad Norm: 1.4698 | Clipped: 4/4
Epoch [37/4000] | Avg Makespan: 330.25 | Actor Loss: -0.0027 | Critic Loss: 0.5164 | Grad Norm: 0.6839 | Clipped: 0/4
Epoch [38/4000] | Avg Makespan: 316.25 | Actor Loss: -0.0017 | Critic Loss: 0.4174 | Grad Norm: 0.4309 | Clipped: 0/4
Epoch [39/4000] | Avg Makespan: 311.75 | Actor Loss: -0.0014 | Critic Loss: 0.8244 | Grad Norm: 0.3809 | Clipped: 0/4
Epoch [40/4000] | Avg Makespan: 336.25 | Actor Loss: -0.0025 | Critic Loss: 1.4489 | Grad Norm: 0.5621 | Clipped: 0/4
Epoch [41/4000] | Avg Makespan: 320.75 | Actor Loss: -0.0010 | Critic Loss: 0.5185 | Grad Norm: 0.0909 | Clipped: 0/4
Epoch [42/4000] | Avg Makespan: 318.25 | Actor Loss: -0.0014 | Critic Loss: 0.4544 | Grad Norm: 0.1965 | Clipped: 0/4
Epoch [43/4000] | Avg Makespan: 293.25 | Actor Loss: -0.0032 | Critic Loss: 0.3964 | Grad Norm: 0.7296 | Clipped: 0/4
Epoch [44/4000] | Avg Makespan: 329.00 | Actor Loss: 0.0002 | Critic Loss: 0.9037 | Grad Norm: 0.5615 | Clipped: 0/4
Epoch [45/4000] | Avg Makespan: 311.50 | Actor Loss: -0.0026 | Critic Loss: 0.1537 | Grad Norm: 0.2079 | Clipped: 0/4
Epoch [46/4000] | Avg Makespan: 321.50 | Actor Loss: -0.0016 | Critic Loss: 0.2224 | Grad Norm: 0.2408 | Clipped: 0/4
Epoch [47/4000] | Avg Makespan: 330.50 | Actor Loss: -0.0018 | Critic Loss: 0.6980 | Grad Norm: 0.2710 | Clipped: 0/4
Epoch [48/4000] | Avg Makespan: 303.75 | Actor Loss: -0.0016 | Critic Loss: 1.0485 | Grad Norm: 0.5031 | Clipped: 0/4
Epoch [49/4000] | Avg Makespan: 285.75 | Actor Loss: -0.0028 | Critic Loss: 0.9262 | Grad Norm: 0.8097 | Clipped: 0/4
Epoch [50/4000] | Avg Makespan: 282.75 | Actor Loss: -0.0011 | Critic Loss: 0.5643 | Grad Norm: 0.5856 | Clipped: 0/4
Epoch [51/4000] | Avg Makespan: 299.25 | Actor Loss: -0.0018 | Critic Loss: 0.4439 | Grad Norm: 0.2169 | Clipped: 0/4
Epoch [52/4000] | Avg Makespan: 291.25 | Actor Loss: -0.0051 | Critic Loss: 0.1429 | Grad Norm: 0.2775 | Clipped: 0/4
Epoch [53/4000] | Avg Makespan: 309.25 | Actor Loss: -0.0017 | Critic Loss: 0.5815 | Grad Norm: 0.4963 | Clipped: 0/4
Epoch [54/4000] | Avg Makespan: 290.00 | Actor Loss: -0.0041 | Critic Loss: 0.4610 | Grad Norm: 0.5552 | Clipped: 0/4
Epoch [55/4000] | Avg Makespan: 295.50 | Actor Loss: -0.0028 | Critic Loss: 0.3115 | Grad Norm: 0.2668 | Clipped: 0/4
Epoch [56/4000] | Avg Makespan: 292.00 | Actor Loss: -0.0015 | Critic Loss: 0.5556 | Grad Norm: 0.2460 | Clipped: 0/4
Epoch [57/4000] | Avg Makespan: 296.50 | Actor Loss: -0.0035 | Critic Loss: 0.7574 | Grad Norm: 0.2522 | Clipped: 0/4
Epoch [58/4000] | Avg Makespan: 295.50 | Actor Loss: -0.0034 | Critic Loss: 0.1615 | Grad Norm: 0.3059 | Clipped: 0/4
Epoch [59/4000] | Avg Makespan: 328.75 | Actor Loss: -0.0020 | Critic Loss: 0.8249 | Grad Norm: 0.7524 | Clipped: 0/4
Epoch [60/4000] | Avg Makespan: 304.50 | Actor Loss: -0.0000 | Critic Loss: 0.5158 | Grad Norm: 0.3108 | Clipped: 0/4
Epoch [61/4000] | Avg Makespan: 322.75 | Actor Loss: -0.0015 | Critic Loss: 0.9337 | Grad Norm: 0.3396 | Clipped: 0/4
Epoch [62/4000] | Avg Makespan: 295.00 | Actor Loss: -0.0015 | Critic Loss: 0.3974 | Grad Norm: 0.6747 | Clipped: 0/4
Epoch [63/4000] | Avg Makespan: 301.00 | Actor Loss: -0.0041 | Critic Loss: 0.3402 | Grad Norm: 0.3044 | Clipped: 0/4
Epoch [64/4000] | Avg Makespan: 302.00 | Actor Loss: -0.0010 | Critic Loss: 0.1960 | Grad Norm: 0.1844 | Clipped: 0/4
Epoch [65/4000] | Avg Makespan: 296.00 | Actor Loss: -0.0042 | Critic Loss: 0.4024 | Grad Norm: 0.2169 | Clipped: 0/4
Epoch [66/4000] | Avg Makespan: 316.00 | Actor Loss: -0.0020 | Critic Loss: 1.7063 | Grad Norm: 0.5017 | Clipped: 0/4
Epoch [67/4000] | Avg Makespan: 283.75 | Actor Loss: -0.0041 | Critic Loss: 0.4980 | Grad Norm: 0.4070 | Clipped: 0/4
Epoch [68/4000] | Avg Makespan: 304.00 | Actor Loss: -0.0014 | Critic Loss: 0.0346 | Grad Norm: 0.1436 | Clipped: 0/4
Epoch [69/4000] | Avg Makespan: 296.25 | Actor Loss: -0.0033 | Critic Loss: 0.0745 | Grad Norm: 0.1963 | Clipped: 0/4
Epoch [70/4000] | Avg Makespan: 319.25 | Actor Loss: -0.0037 | Critic Loss: 0.3613 | Grad Norm: 0.5064 | Clipped: 0/4
Epoch [71/4000] | Avg Makespan: 304.00 | Actor Loss: -0.0024 | Critic Loss: 0.4238 | Grad Norm: 0.1676 | Clipped: 0/4
Epoch [72/4000] | Avg Makespan: 291.50 | Actor Loss: -0.0032 | Critic Loss: 0.4468 | Grad Norm: 0.4017 | Clipped: 0/4
Epoch [73/4000] | Avg Makespan: 333.75 | Actor Loss: -0.0049 | Critic Loss: 0.8515 | Grad Norm: 0.7392 | Clipped: 0/4
Epoch [74/4000] | Avg Makespan: 310.25 | Actor Loss: -0.0024 | Critic Loss: 0.1647 | Grad Norm: 0.1715 | Clipped: 0/4
Epoch [75/4000] | Avg Makespan: 308.75 | Actor Loss: -0.0045 | Critic Loss: 0.5124 | Grad Norm: 0.2979 | Clipped: 0/4
Epoch [76/4000] | Avg Makespan: 303.75 | Actor Loss: -0.0043 | Critic Loss: 0.3725 | Grad Norm: 0.2833 | Clipped: 0/4
Epoch [77/4000] | Avg Makespan: 302.75 | Actor Loss: -0.0049 | Critic Loss: 0.1342 | Grad Norm: 0.2007 | Clipped: 0/4
Epoch [78/4000] | Avg Makespan: 298.50 | Actor Loss: -0.0042 | Critic Loss: 0.0750 | Grad Norm: 0.3391 | Clipped: 0/4
Epoch [79/4000] | Avg Makespan: 292.00 | Actor Loss: -0.0034 | Critic Loss: 0.5982 | Grad Norm: 0.2896 | Clipped: 0/4
Epoch [80/4000] | Avg Makespan: 291.25 | Actor Loss: -0.0019 | Critic Loss: 0.1254 | Grad Norm: 0.4158 | Clipped: 0/4
Epoch [81/4000] | Avg Makespan: 311.75 | Actor Loss: -0.0012 | Critic Loss: 0.6204 | Grad Norm: 0.6658 | Clipped: 0/4
Epoch [82/4000] | Avg Makespan: 292.25 | Actor Loss: -0.0037 | Critic Loss: 0.2427 | Grad Norm: 0.5664 | Clipped: 0/4
Epoch [83/4000] | Avg Makespan: 318.75 | Actor Loss: -0.0062 | Critic Loss: 0.7641 | Grad Norm: 0.7558 | Clipped: 0/4
Epoch [84/4000] | Avg Makespan: 296.50 | Actor Loss: -0.0031 | Critic Loss: 0.3272 | Grad Norm: 0.6061 | Clipped: 0/4
Epoch [85/4000] | Avg Makespan: 295.25 | Actor Loss: -0.0043 | Critic Loss: 0.1629 | Grad Norm: 0.5622 | Clipped: 0/4
Epoch [86/4000] | Avg Makespan: 285.00 | Actor Loss: -0.0053 | Critic Loss: 0.3158 | Grad Norm: 0.5312 | Clipped: 0/4
Epoch [87/4000] | Avg Makespan: 280.75 | Actor Loss: -0.0059 | Critic Loss: 0.2294 | Grad Norm: 0.7073 | Clipped: 0/4
Epoch [88/4000] | Avg Makespan: 309.50 | Actor Loss: -0.0022 | Critic Loss: 1.1612 | Grad Norm: 1.3553 | Clipped: 4/4
Epoch [89/4000] | Avg Makespan: 308.25 | Actor Loss: -0.0008 | Critic Loss: 0.3663 | Grad Norm: 1.0478 | Clipped: 3/4
Epoch [90/4000] | Avg Makespan: 289.00 | Actor Loss: -0.0037 | Critic Loss: 0.1823 | Grad Norm: 0.6253 | Clipped: 0/4
Epoch [91/4000] | Avg Makespan: 314.75 | Actor Loss: -0.0021 | Critic Loss: 0.6320 | Grad Norm: 0.4339 | Clipped: 0/4
Epoch [92/4000] | Avg Makespan: 296.75 | Actor Loss: -0.0046 | Critic Loss: 0.1957 | Grad Norm: 0.6462 | Clipped: 1/4
Epoch [93/4000] | Avg Makespan: 309.00 | Actor Loss: -0.0043 | Critic Loss: 0.3730 | Grad Norm: 0.6218 | Clipped: 1/4
Epoch [94/4000] | Avg Makespan: 302.50 | Actor Loss: -0.0056 | Critic Loss: 0.1964 | Grad Norm: 0.4534 | Clipped: 0/4
Epoch [95/4000] | Avg Makespan: 300.50 | Actor Loss: -0.0039 | Critic Loss: 0.5706 | Grad Norm: 0.5201 | Clipped: 0/4
Epoch [96/4000] | Avg Makespan: 307.00 | Actor Loss: -0.0021 | Critic Loss: 0.2137 | Grad Norm: 0.3737 | Clipped: 0/4
Epoch [97/4000] | Avg Makespan: 305.00 | Actor Loss: -0.0032 | Critic Loss: 0.5106 | Grad Norm: 0.3746 | Clipped: 0/4
Epoch [98/4000] | Avg Makespan: 295.75 | Actor Loss: -0.0024 | Critic Loss: 0.2581 | Grad Norm: 0.3681 | Clipped: 0/4
Epoch [99/4000] | Avg Makespan: 292.25 | Actor Loss: -0.0045 | Critic Loss: 0.3977 | Grad Norm: 0.2561 | Clipped: 0/4
Epoch [100/4000] | Avg Makespan: 289.00 | Actor Loss: -0.0038 | Critic Loss: 0.2728 | Grad Norm: 0.2825 | Clipped: 0/4
   -> Validation | Samples: 280 | Makespan: 540.39 | Invalid Jobs: 0.04 | Score: 576.11
   -> Val Score 576.11 (warming up 2/5, no selection yet)
   -> Val C~ 378.11 (warming up 2/5, no selection yet)
   -> Saved updated training chart to /home/wei/Desktop/AMR-DFJSP/runs/20260827_083140_v10_B_s43/chart.png
Epoch [101/4000] | Avg Makespan: 321.25 | Actor Loss: 0.0001 | Critic Loss: 1.0073 | Grad Norm: 1.0540 | Clipped: 3/4
Epoch [102/4000] | Avg Makespan: 300.50 | Actor Loss: -0.0020 | Critic Loss: 0.0436 | Grad Norm: 0.3874 | Clipped: 0/4
Epoch [103/4000] | Avg Makespan: 280.25 | Actor Loss: -0.0028 | Critic Loss: 0.5025 | Grad Norm: 0.6486 | Clipped: 0/4
Epoch [104/4000] | Avg Makespan: 297.50 | Actor Loss: -0.0035 | Critic Loss: 0.7622 | Grad Norm: 0.2759 | Clipped: 0/4
Epoch [105/4000] | Avg Makespan: 306.50 | Actor Loss: -0.0051 | Critic Loss: 0.2945 | Grad Norm: 0.5578 | Clipped: 0/4
Epoch [106/4000] | Avg Makespan: 292.75 | Actor Loss: -0.0018 | Critic Loss: 0.1162 | Grad Norm: 0.4288 | Clipped: 0/4
Epoch [107/4000] | Avg Makespan: 301.50 | Actor Loss: -0.0020 | Critic Loss: 0.3494 | Grad Norm: 0.3412 | Clipped: 0/4
Epoch [108/4000] | Avg Makespan: 306.50 | Actor Loss: -0.0031 | Critic Loss: 0.7781 | Grad Norm: 0.3373 | Clipped: 0/4
Epoch [109/4000] | Avg Makespan: 308.50 | Actor Loss: -0.0058 | Critic Loss: 0.7169 | Grad Norm: 0.4418 | Clipped: 0/4
Epoch [110/4000] | Avg Makespan: 304.00 | Actor Loss: -0.0036 | Critic Loss: 0.0997 | Grad Norm: 0.6084 | Clipped: 0/4
Epoch [111/4000] | Avg Makespan: 315.50 | Actor Loss: -0.0052 | Critic Loss: 0.7423 | Grad Norm: 0.6501 | Clipped: 0/4
Epoch [112/4000] | Avg Makespan: 307.00 | Actor Loss: -0.0019 | Critic Loss: 1.1249 | Grad Norm: 0.7871 | Clipped: 1/4
Epoch [113/4000] | Avg Makespan: 308.75 | Actor Loss: -0.0020 | Critic Loss: 0.2020 | Grad Norm: 1.0060 | Clipped: 2/4
Epoch [114/4000] | Avg Makespan: 288.25 | Actor Loss: -0.0010 | Critic Loss: 0.5804 | Grad Norm: 1.1405 | Clipped: 2/4
Epoch [115/4000] | Avg Makespan: 299.00 | Actor Loss: -0.0023 | Critic Loss: 0.3780 | Grad Norm: 0.7952 | Clipped: 1/4
Epoch [116/4000] | Avg Makespan: 295.75 | Actor Loss: -0.0019 | Critic Loss: 0.3487 | Grad Norm: 1.2843 | Clipped: 2/4
Epoch [117/4000] | Avg Makespan: 309.25 | Actor Loss: -0.0015 | Critic Loss: 0.5442 | Grad Norm: 0.7825 | Clipped: 1/4
Epoch [118/4000] | Avg Makespan: 283.50 | Actor Loss: -0.0034 | Critic Loss: 0.1134 | Grad Norm: 0.6615 | Clipped: 0/4
Epoch [119/4000] | Avg Makespan: 334.75 | Actor Loss: -0.0034 | Critic Loss: 1.4072 | Grad Norm: 1.3160 | Clipped: 4/4
Epoch [120/4000] | Avg Makespan: 311.25 | Actor Loss: 0.0187 | Critic Loss: 0.4274 | Grad Norm: 2.7746 | Clipped: 4/4
Epoch [121/4000] | Avg Makespan: 290.25 | Actor Loss: 0.0069 | Critic Loss: 0.2216 | Grad Norm: 1.1289 | Clipped: 3/4
Epoch [122/4000] | Avg Makespan: 287.50 | Actor Loss: 0.0010 | Critic Loss: 0.5799 | Grad Norm: 1.0352 | Clipped: 2/4
Epoch [123/4000] | Avg Makespan: 287.25 | Actor Loss: 0.0004 | Critic Loss: 0.4043 | Grad Norm: 0.6861 | Clipped: 1/4
Epoch [124/4000] | Avg Makespan: 289.50 | Actor Loss: -0.0037 | Critic Loss: 0.1586 | Grad Norm: 0.5622 | Clipped: 0/4
Epoch [125/4000] | Avg Makespan: 280.75 | Actor Loss: -0.0048 | Critic Loss: 0.1695 | Grad Norm: 0.6639 | Clipped: 1/4
Epoch [126/4000] | Avg Makespan: 298.75 | Actor Loss: -0.0024 | Critic Loss: 0.5201 | Grad Norm: 0.7389 | Clipped: 0/4
Epoch [127/4000] | Avg Makespan: 319.25 | Actor Loss: -0.0020 | Critic Loss: 1.5081 | Grad Norm: 0.9863 | Clipped: 2/4
Epoch [128/4000] | Avg Makespan: 300.00 | Actor Loss: -0.0053 | Critic Loss: 0.4525 | Grad Norm: 0.5196 | Clipped: 0/4
Epoch [129/4000] | Avg Makespan: 299.00 | Actor Loss: -0.0036 | Critic Loss: 0.1659 | Grad Norm: 0.5757 | Clipped: 0/4
Epoch [130/4000] | Avg Makespan: 290.00 | Actor Loss: -0.0038 | Critic Loss: 0.7691 | Grad Norm: 0.4001 | Clipped: 0/4
Epoch [131/4000] | Avg Makespan: 300.50 | Actor Loss: -0.0013 | Critic Loss: 0.4438 | Grad Norm: 0.6458 | Clipped: 0/4
Epoch [132/4000] | Avg Makespan: 295.00 | Actor Loss: -0.0065 | Critic Loss: 0.6811 | Grad Norm: 0.5108 | Clipped: 0/4
Epoch [133/4000] | Avg Makespan: 309.50 | Actor Loss: -0.0020 | Critic Loss: 0.2526 | Grad Norm: 0.4575 | Clipped: 0/4
Epoch [134/4000] | Avg Makespan: 306.25 | Actor Loss: -0.0028 | Critic Loss: 0.0827 | Grad Norm: 0.4868 | Clipped: 0/4
Epoch [135/4000] | Avg Makespan: 308.50 | Actor Loss: -0.0037 | Critic Loss: 1.6453 | Grad Norm: 0.8114 | Clipped: 2/4
Epoch [136/4000] | Avg Makespan: 281.75 | Actor Loss: -0.0002 | Critic Loss: 1.4636 | Grad Norm: 0.9686 | Clipped: 1/4
Epoch [137/4000] | Avg Makespan: 282.75 | Actor Loss: -0.0016 | Critic Loss: 0.2235 | Grad Norm: 0.5768 | Clipped: 0/4
Epoch [138/4000] | Avg Makespan: 288.25 | Actor Loss: -0.0029 | Critic Loss: 0.3451 | Grad Norm: 0.7020 | Clipped: 0/4
Epoch [139/4000] | Avg Makespan: 299.25 | Actor Loss: -0.0008 | Critic Loss: 1.3236 | Grad Norm: 0.6907 | Clipped: 0/4
Epoch [140/4000] | Avg Makespan: 315.50 | Actor Loss: -0.0028 | Critic Loss: 0.7622 | Grad Norm: 0.5918 | Clipped: 0/4
Epoch [141/4000] | Avg Makespan: 283.75 | Actor Loss: -0.0044 | Critic Loss: 0.4509 | Grad Norm: 0.7104 | Clipped: 0/4
Epoch [142/4000] | Avg Makespan: 288.75 | Actor Loss: -0.0039 | Critic Loss: 0.2195 | Grad Norm: 0.4116 | Clipped: 0/4
Epoch [143/4000] | Avg Makespan: 308.25 | Actor Loss: -0.0017 | Critic Loss: 0.7170 | Grad Norm: 0.9782 | Clipped: 2/4
Epoch [144/4000] | Avg Makespan: 316.75 | Actor Loss: -0.0012 | Critic Loss: 1.5115 | Grad Norm: 0.7757 | Clipped: 0/4
Epoch [145/4000] | Avg Makespan: 301.75 | Actor Loss: -0.0029 | Critic Loss: 0.4943 | Grad Norm: 0.5425 | Clipped: 0/4
Epoch [146/4000] | Avg Makespan: 298.50 | Actor Loss: -0.0017 | Critic Loss: 0.3481 | Grad Norm: 0.4924 | Clipped: 0/4
Epoch [147/4000] | Avg Makespan: 300.25 | Actor Loss: -0.0024 | Critic Loss: 0.0485 | Grad Norm: 0.3085 | Clipped: 0/4
Epoch [148/4000] | Avg Makespan: 295.25 | Actor Loss: -0.0018 | Critic Loss: 0.2091 | Grad Norm: 0.4259 | Clipped: 0/4
Epoch [149/4000] | Avg Makespan: 287.00 | Actor Loss: -0.0006 | Critic Loss: 0.1461 | Grad Norm: 0.3447 | Clipped: 0/4
Epoch [150/4000] | Avg Makespan: 301.50 | Actor Loss: -0.0029 | Critic Loss: 0.2870 | Grad Norm: 0.5963 | Clipped: 0/4
Epoch [151/4000] | Avg Makespan: 292.75 | Actor Loss: -0.0006 | Critic Loss: 0.3339 | Grad Norm: 0.3712 | Clipped: 0/4
Epoch [152/4000] | Avg Makespan: 307.25 | Actor Loss: -0.0021 | Critic Loss: 0.1734 | Grad Norm: 0.4269 | Clipped: 0/4
Epoch [153/4000] | Avg Makespan: 313.50 | Actor Loss: -0.0014 | Critic Loss: 0.4616 | Grad Norm: 0.4331 | Clipped: 0/4
Epoch [154/4000] | Avg Makespan: 323.50 | Actor Loss: -0.0037 | Critic Loss: 0.8777 | Grad Norm: 0.2827 | Clipped: 0/4
Epoch [155/4000] | Avg Makespan: 317.00 | Actor Loss: -0.0025 | Critic Loss: 0.6167 | Grad Norm: 0.6607 | Clipped: 0/4
Epoch [156/4000] | Avg Makespan: 307.25 | Actor Loss: -0.0014 | Critic Loss: 0.5111 | Grad Norm: 0.5451 | Clipped: 0/4
Epoch [157/4000] | Avg Makespan: 306.75 | Actor Loss: -0.0007 | Critic Loss: 0.3919 | Grad Norm: 0.4870 | Clipped: 0/4
Epoch [158/4000] | Avg Makespan: 314.75 | Actor Loss: 0.0002 | Critic Loss: 0.2698 | Grad Norm: 0.5631 | Clipped: 0/4
Epoch [159/4000] | Avg Makespan: 320.50 | Actor Loss: 0.0012 | Critic Loss: 0.5018 | Grad Norm: 0.7135 | Clipped: 2/4
Epoch [160/4000] | Avg Makespan: 313.00 | Actor Loss: 0.0035 | Critic Loss: 0.4999 | Grad Norm: 0.8044 | Clipped: 0/4
Epoch [161/4000] | Avg Makespan: 320.00 | Actor Loss: 0.0010 | Critic Loss: 0.3214 | Grad Norm: 0.7828 | Clipped: 0/4
Epoch [162/4000] | Avg Makespan: 328.75 | Actor Loss: 0.0006 | Critic Loss: 0.8376 | Grad Norm: 0.7286 | Clipped: 1/4
Epoch [163/4000] | Avg Makespan: 299.75 | Actor Loss: 0.0081 | Critic Loss: 0.6309 | Grad Norm: 2.0336 | Clipped: 4/4
Epoch [164/4000] | Avg Makespan: 305.00 | Actor Loss: 0.0014 | Critic Loss: 0.5087 | Grad Norm: 0.5986 | Clipped: 0/4
Epoch [165/4000] | Avg Makespan: 314.25 | Actor Loss: -0.0007 | Critic Loss: 0.4302 | Grad Norm: 0.4926 | Clipped: 0/4
